Time,f_elec,f_flex,f_frac,f_grad,crack_length,,,
1672,-4624.4,-497.52,1926.3,23.325,90.5,,,
1673,-4629.5,-495.87,1926.4,23.103,90.5,,,
1674,-4634.4,-493.92,1926.4,22.881,90.5,,,
1675,-4639.4,-491.69,1926.5,22.658,90.5,,,
1676,-4644.4,-489.2,1926.5,22.435,90.5,,,
1677,-4649.5,-486.52,1926.4,22.211,90.5,,,
1678,-4655,-483.84,1926.4,21.988,91,,,
1679,-4660.4,-481.11,1926.4,21.764,91,,,
1680,-4665.7,-478.29,1926.3,21.54,91,,,
1681,-4671.1,-475.31,1926.3,21.315,91,,,
1682,-4676.4,-472.18,1926.3,21.088,91,,,
1683,-4681.8,-468.88,1926.2,20.86,91,,,
1684,-4687.1,-465.43,1926.1,20.632,91,,,
1685,-4692.4,-461.89,1926.1,20.403,91.5,,,
1686,-4697.6,-458.27,1926,20.173,91.5,,,
1687,-4702.9,-454.57,1926,19.942,91.5,,,
1688,-4708.1,-450.82,1925.9,19.711,91.5,,,
1689,-4713.3,-447.06,1925.9,19.48,91.5,,,
1690,-4718.4,-443.3,1925.8,19.247,91.5,,,
1691,-4723.8,-439.48,1925.8,19.016,91.5,,,
1692,-4729.4,-435.91,1925.7,18.783,92,,,
1693,-4735,-432.48,1925.7,18.547,92,,,
1694,-4740.5,-429.16,1925.7,18.309,92,,,
1695,-4746,-425.9,1925.7,18.069,92,,,
1696,-4751.5,-422.7,1925.7,17.827,92,,,
1697,-4757,-419.53,1925.7,17.584,92,,,
1698,-4762.4,-416.38,1925.7,17.34,92.5,,,
1699,-4767.9,-413.23,1925.7,17.095,92.5,,,
1700,-4773.3,-410.09,1925.7,16.85,92.5,,,
1701,-4778.7,-406.93,1925.7,16.606,92.5,,,
1702,-4784,-403.74,1925.7,16.363,92.5,,,
1703,-4789.3,-400.54,1925.7,16.121,92.5,,,
1704,-4794.6,-397.3,1925.7,15.881,92.5,,,
1705,-4800.4,-394.04,1925.7,15.642,93,,,
1706,-4806.3,-390.79,1925.7,15.405,93,,,
1707,-4812,-387.56,1925.7,15.169,93,,,
1708,-4817.8,-384.3,1925.7,14.935,93,,,
1709,-4823.5,-381.03,1925.7,14.702,93,,,
1710,-4829.3,-377.74,1925.7,14.471,93,,,
1711,-4835,-374.41,1925.7,14.241,93.5,,,
1712,-4840.7,-371.04,1925.7,14.012,93.5,,,
1713,-4846.4,-367.65,1925.8,13.785,93.5,,,
1714,-4852,-364.21,1925.8,13.56,93.5,,,
1715,-4857.7,-360.75,1925.8,13.337,93.5,,,
1716,-4863.3,-357.28,1925.8,13.114,93.5,,,
1717,-4869,-353.75,1925.8,12.893,93.5,,,
1718,-4875.2,-350.39,1925.8,12.673,94,,,
1719,-4881.3,-346.99,1925.8,12.454,94,,,
1720,-4887.5,-343.59,1925.8,12.235,94,,,
1721,-4893.6,-340.19,1925.8,12.018,94,,,
1722,-4899.8,-336.79,1925.8,11.801,94,,,
1723,-4906,-333.37,1925.8,11.585,94,,,
1724,-4912.1,-329.93,1925.8,11.372,94.5,,,
1725,-4918.3,-326.48,1925.8,11.161,94.5,,,
1726,-4924.5,-323,1925.8,10.953,94.5,,,
1727,-4930.7,-319.49,1925.8,10.748,94.5,,,
1728,-4937,-315.96,1925.8,10.548,94.5,,,
1729,-4943.3,-312.4,1925.8,10.351,94.5,,,
1730,-4950.2,-308.93,1925.8,10.159,95,,,
1731,-4957.1,-305.41,1925.8,9.9717,95,,,
1732,-4964.1,-301.89,1925.8,9.7884,95,,,
1733,-4971.1,-298.39,1925.8,9.6095,95,,,
1734,-4978.1,-294.92,1925.8,9.4348,95,,,
1735,-4985.3,-291.46,1925.8,9.2644,95.5,,,
1736,-4992.4,-288.05,1925.9,9.0981,95.5,,,
1737,-4999.6,-284.68,1925.9,8.9358,95.5,,,
1738,-5006.9,-281.37,1925.9,8.7776,95.5,,,
1739,-5014.2,-278.13,1925.9,8.6231,95.5,,,
1740,-5021.6,-274.97,1925.9,8.4723,95.5,,,
1741,-5029.8,-272.08,1925.9,8.3254,96,,,
1742,-5038.1,-269.25,1925.9,8.1821,96,,,
1743,-5046.5,-266.57,1925.9,8.0424,96,,,
1744,-5055.1,-264.06,1925.8,7.9065,96,,,
1745,-5063.9,-261.73,1925.8,7.7745,96.5,,,
1746,-5072.8,-259.62,1925.8,7.6467,96.5,,,
1747,-5081.8,-257.74,1925.8,7.5234,96.5,,,
1748,-5091,-256.11,1925.8,7.4046,96.5,,,
1749,-5100.4,-254.74,1925.8,7.2906,96.5,,,
1750,-5110.2,-253.67,1925.8,7.1817,97,,,
1751,-5121,-253.02,1925.8,7.0777,97,,,
1752,-5132,-252.67,1925.8,6.9784,97,,,
1753,-5143.4,-252.69,1925.8,6.8836,97,,,
1754,-5155.2,-253.13,1925.8,6.7931,97.5,,,
1755,-5167.3,-254.02,1925.8,6.7065,97.5,,,
1756,-5179.8,-255.4,1925.8,6.6235,97.5,,,
1757,-5192.7,-257.27,1925.8,6.544,97.5,,,
1758,-5206.1,-259.67,1925.8,6.4679,98,,,
1759,-5220.8,-262.77,1925.8,6.3953,98,,,
1760,-5236.5,-266.44,1925.8,6.3262,98,,,
1761,-5253.1,-270.77,1925.7,6.2603,98,,,
1762,-5270.7,-275.84,1925.7,6.1977,98.5,,,
1763,-5289.4,-281.72,1925.7,6.1382,98.5,,,
1764,-5309.3,-288.47,1925.7,6.0818,98.5,,,
1765,-5331.1,-296.08,1925.7,6.0294,99,,,
1766,-5357.3,-304.95,1925.7,5.9824,99,,,
1767,-5388.7,-315.14,1925.7,5.9428,99.5,,,
1768,-5434.5,-327.44,1925.7,5.921,100,,,
1769,-5513,-344.95,1925.6,5.9454,100,,,
1770,-5578.8,-368.58,1925.6,5.9496,100,,,
1771,-5630.9,-392.27,1925.6,5.9396,100,,,
1772,-5671.4,-414.5,1925.6,5.9257,100,,,
1773,-5702.6,-434.6,1925.6,5.9155,100,,,
1774,-5726.1,-452.24,1925.6,5.9112,100,,,
1775,-5743.6,-467.28,1925.6,5.9121,100,,,
1776,-5756.2,-479.83,1925.6,5.9164,100,,,
1777,-5765.1,-490.07,1925.6,5.9226,100,,,
1778,-5771.3,-498.3,1925.6,5.9297,100,,,
1779,-5775.5,-504.83,1925.6,5.937,100,,,
1780,-5778.3,-509.96,1925.6,5.9442,100,,,
1781,-5780.2,-513.95,1925.6,5.9512,100,,,
1782,-5781.4,-517.03,1925.6,5.9579,100,,,
1783,-5782.2,-519.4,1925.6,5.9641,100,,,
1784,-5782.8,-521.22,1925.6,5.9698,100,,,
1785,-5783.2,-522.62,1925.6,5.975,100,,,
1786,-5783.4,-523.69,1925.6,5.9795,100,,,
1787,-5783.6,-524.52,1925.6,5.9835,100,,,
1788,-5783.8,-525.17,1925.6,5.9868,100,,,
1789,-5783.9,-525.68,1925.6,5.9896,100,,,
1790,-5783.9,-526.08,1925.6,5.9919,100,,,
1791,-5784,-526.41,1925.6,5.9937,100,,,
1792,-5784.1,-526.68,1925.6,5.9951,100,,,
1793,-5784.2,-526.91,1925.6,5.9962,100,,,
1794,-5784.2,-527.11,1925.6,5.9969,100,,,
1795,-5784.3,-527.29,1925.6,5.9974,100,,,
1796,-5784.3,-527.45,1925.6,5.9977,100,,,
1797,-5784.4,-527.59,1925.6,5.9979,100,,,
1798,-5784.4,-527.73,1925.6,5.9979,100,,,
1799,-5784.5,-527.86,1925.6,5.9978,100,,,
1800,-5785.6,-528.2,1925.6,5.998,100,,,
1801,-5786,-528.41,1925.6,5.9982,100,,,
1802,-5786.4,-528.61,1925.6,5.9983,100,,,
1803,-5786.8,-528.81,1925.6,5.9984,100,,,
1804,-5787.2,-529.01,1925.6,5.9986,100,,,
1805,-5787.6,-529.2,1925.6,5.9988,100,,,
1806,-5788,-529.4,1925.6,5.9991,100,,,
1807,-5788.4,-529.59,1925.6,5.9995,100,,,
1808,-5788.8,-529.78,1925.6,6,100,,,
1809,-5789.2,-529.97,1925.6,6.0005,100,,,
1810,-5789.6,-530.17,1925.6,6.0012,100,,,
1811,-5789.7,-530.17,1925.6,6.0019,100,,,
1812,-5790.2,-530.53,1925.6,6.0027,100,,,
1813,-5790.3,-530.53,1925.6,6.0036,100,,,
1814,-5790.7,-530.89,1925.6,6.0047,100,,,
1815,-5790.8,-530.89,1925.6,6.0058,100,,,
1816,-5791.2,-531.24,1925.6,6.007,100,,,
1817,-5791.3,-531.24,1925.6,6.0083,100,,,
1818,-5791.7,-531.6,1925.6,6.0097,100,,,
1819,-5791.9,-531.61,1925.6,6.0112,100,,,
1820,-5792.3,-531.97,1925.6,6.0128,100,,,
1821,-5792.4,-531.97,1925.6,6.0145,100,,,
1822,-5792.8,-532.33,1925.6,6.0163,100,,,
1823,-5792.9,-532.34,1925.6,6.0182,100,,,
1824,-5793.3,-532.7,1925.6,6.0201,100,,,
1825,-5793.4,-532.71,1925.6,6.0221,100,,,
1826,-5793.8,-533.07,1925.6,6.0243,100,,,
1827,-5793.9,-533.08,1925.6,6.0264,100,,,
1828,-5794.3,-533.45,1925.6,6.0287,100,,,
1829,-5794.4,-533.46,1925.6,6.031,100,,,
1830,-5794.8,-533.82,1925.6,6.0334,100,,,
1831,-5795,-533.83,1925.6,6.0358,100,,,
1832,-5795.3,-534.2,1925.6,6.0384,100,,,
1833,-5795.5,-534.21,1925.6,6.041,100,,,
1834,-5795.8,-534.58,1925.6,6.0436,100,,,
1835,-5796,-534.59,1925.6,6.0463,100,,,
1836,-5796.3,-534.96,1925.6,6.0491,100,,,
1837,-5796.5,-534.97,1925.6,6.0519,100,,,
1838,-5796.8,-535.34,1925.6,6.0548,100,,,
1839,-5797,-535.35,1925.6,6.0576,100,,,
1840,-5797.3,-535.72,1925.6,6.0606,100,,,
1841,-5797.5,-535.74,1925.6,6.0636,100,,,
1842,-5797.8,-536.11,1925.6,6.0667,100,,,
1843,-5798,-536.12,1925.6,6.0698,100,,,
1844,-5798.3,-536.49,1925.6,6.0729,100,,,
1845,-5798.4,-536.51,1925.6,6.0761,100,,,
1846,-5798.8,-536.88,1925.7,6.0793,100,,,
1847,-5798.9,-536.9,1925.7,6.0826,100,,,
1848,-5799.3,-537.27,1925.7,6.0859,100,,,
1849,-5799.4,-537.28,1925.7,6.0892,100,,,
1850,-5799.8,-537.65,1925.7,6.0926,100,,,
1851,-5799.9,-537.67,1925.7,6.096,100,,,
1852,-5800.3,-538.04,1925.7,6.0994,100,,,
1853,-5800.4,-538.06,1925.7,6.1029,100,,,
1854,-5800.8,-538.43,1925.7,6.1064,100,,,
1855,-5800.9,-538.45,1925.7,6.1099,100,,,
1856,-5801.2,-538.82,1925.7,6.1135,100,,,
1857,-5801.3,-538.84,1925.7,6.1171,100,,,
1858,-5801.7,-539.21,1925.7,6.1207,100,,,
1859,-5801.8,-539.22,1925.7,6.1244,100,,,
1860,-5802.2,-539.6,1925.7,6.1281,100,,,
1861,-5802.3,-539.61,1925.7,6.1317,100,,,
1862,-5802.7,-539.99,1925.7,6.1355,100,,,
1863,-5802.8,-540,1925.7,6.1392,100,,,
1864,-5803.1,-540.38,1925.7,6.143,100,,,
1865,-5803.2,-540.39,1925.7,6.1468,100,,,
1866,-5803.6,-540.76,1925.7,6.1506,100,,,
1867,-5803.7,-540.78,1925.7,6.1545,100,,,
1868,-5804.1,-541.15,1925.7,6.1583,100,,,
1869,-5804.2,-541.17,1925.7,6.1622,100,,,
1870,-5804.5,-541.54,1925.7,6.1661,100,,,
1871,-5804.6,-541.56,1925.7,6.17,100,,,
1872,-5805,-541.93,1925.7,6.174,100,,,
1873,-5805.1,-541.95,1925.7,6.1779,100,,,
1874,-5805.4,-542.32,1925.7,6.1819,100,,,
1875,-5805.6,-542.34,1925.7,6.1859,100,,,
1876,-5805.9,-542.71,1925.7,6.1899,100,,,
1877,-5806,-542.73,1925.7,6.194,100,,,
1878,-5806.4,-543.1,1925.7,6.198,100,,,
1879,-5806.5,-543.12,1925.7,6.2021,100,,,
1880,-5806.8,-543.49,1925.7,6.2062,100,,,
1881,-5806.9,-543.51,1925.7,6.2102,100,,,
1882,-5807.3,-543.88,1925.7,6.2143,100,,,
1883,-5807.4,-543.9,1925.7,6.2184,100,,,
1884,-5807.7,-544.27,1925.7,6.2226,100,,,
1885,-5807.8,-544.29,1925.7,6.2267,100,,,
1886,-5808.2,-544.66,1925.7,6.2309,100,,,
1887,-5808.3,-544.68,1925.7,6.235,100,,,
1888,-5808.6,-545.05,1925.7,6.2392,100,,,
1889,-5808.7,-545.07,1925.7,6.2434,100,,,
1890,-5809,-545.44,1925.7,6.2476,100,,,
1891,-5809.1,-545.46,1925.7,6.2518,100,,,
1892,-5809.5,-545.83,1925.7,6.2561,100,,,
1893,-5809.6,-545.85,1925.7,6.2603,100,,,
1894,-5809.9,-546.22,1925.7,6.2645,100,,,
1895,-5810,-546.24,1925.7,6.2688,100,,,
1896,-5810.4,-546.61,1925.7,6.2731,100,,,
1897,-5810.5,-546.63,1925.7,6.2773,100,,,
1898,-5810.8,-547,1925.7,6.2816,100,,,
1899,-5810.9,-547.02,1925.7,6.2859,100,,,
1900,-5811.2,-547.39,1925.7,6.2902,100,,,
1901,-5811.3,-547.41,1925.7,6.2945,100,,,
1902,-5811.7,-547.78,1925.7,6.2988,100,,,
1903,-5811.8,-547.8,1925.7,6.3031,100,,,
1904,-5812.1,-548.17,1925.7,6.3074,100,,,
1905,-5812.2,-548.18,1925.7,6.3117,100,,,
1906,-5812.5,-548.56,1925.7,6.3161,100,,,
1907,-5812.6,-548.57,1925.7,6.3204,100,,,
1908,-5812.9,-548.95,1925.7,6.3248,100,,,
1909,-5813,-548.96,1925.7,6.3291,100,,,
1910,-5813.4,-549.33,1925.7,6.3335,100,,,
1911,-5813.5,-549.35,1925.7,6.3378,100,,,
1912,-5813.8,-549.72,1925.7,6.3422,100,,,
1913,-5813.9,-549.74,1925.7,6.3465,100,,,
1914,-5814.2,-550.11,1925.7,6.3509,100,,,
1915,-5814.3,-550.13,1925.7,6.3553,100,,,
1916,-5814.6,-550.5,1925.7,6.3597,100,,,
1917,-5814.7,-550.52,1925.7,6.364,100,,,
1918,-5815,-550.89,1925.7,6.3685,100,,,
1919,-5815.1,-550.91,1925.7,6.3728,100,,,
1920,-5815.5,-551.28,1925.7,6.3772,100,,,
1921,-5815.6,-551.29,1925.7,6.3816,100,,,
1922,-5815.9,-551.67,1925.7,6.386,100,,,
1923,-5816,-551.68,1925.7,6.3904,100,,,
1924,-5816.3,-552.05,1925.7,6.3948,100,,,
1925,-5816.4,-552.07,1925.7,6.3992,100,,,
1926,-5816.7,-552.44,1925.7,6.4036,100,,,
1927,-5816.8,-552.46,1925.7,6.408,100,,,
1928,-5817.1,-552.83,1925.7,6.4124,100,,,
1929,-5817.2,-552.85,1925.7,6.4168,100,,,
1930,-5817.5,-553.22,1925.8,6.4212,100,,,
1931,-5817.6,-553.24,1925.8,6.4256,100,,,
1932,-5817.9,-553.61,1925.8,6.4301,100,,,
1933,-5818,-553.62,1925.8,6.4344,100,,,
1934,-5818.3,-554,1925.8,6.4389,100,,,
1935,-5818.4,-554.01,1925.8,6.4432,100,,,
1936,-5818.7,-554.38,1925.8,6.4477,100,,,
1937,-5818.8,-554.4,1925.8,6.4521,100,,,
1938,-5819.1,-554.77,1925.8,6.4565,100,,,
1939,-5819.2,-554.79,1925.8,6.4609,100,,,
1940,-5819.5,-555.16,1925.8,6.4653,100,,,
1941,-5819.6,-555.17,1925.8,6.4697,100,,,
1942,-5819.9,-555.55,1925.8,6.4741,100,,,
1943,-5820,-555.56,1925.8,6.4785,100,,,
1944,-5820.3,-555.93,1925.8,6.4829,100,,,
1945,-5820.4,-555.95,1925.8,6.4872,100,,,
1946,-5820.7,-556.32,1925.8,6.4917,100,,,
1947,-5820.8,-556.34,1925.8,6.496,100,,,
1948,-5821.1,-556.71,1925.8,6.5004,100,,,
1949,-5821.2,-556.72,1925.8,6.5048,100,,,
1950,-5821.5,-557.1,1925.8,6.5092,100,,,
1951,-5821.5,-557.11,1925.8,6.5135,100,,,
1952,-5821.8,-557.48,1925.8,6.5179,100,,,
1953,-5821.9,-557.5,1925.8,6.5223,100,,,
1954,-5822.2,-557.87,1925.8,6.5267,100,,,
1955,-5822.3,-557.89,1925.8,6.531,100,,,
1956,-5822.6,-558.26,1925.8,6.5354,100,,,
1957,-5822.7,-558.27,1925.8,6.5397,100,,,
1958,-5823,-558.65,1925.8,6.5441,100,,,
1959,-5823.1,-558.66,1925.8,6.5484,100,,,
1960,-5823.4,-559.03,1925.8,6.5528,100,,,
1961,-5823.5,-559.05,1925.8,6.5571,100,,,
1962,-5823.7,-559.42,1925.8,6.5615,100,,,
1963,-5823.8,-559.43,1925.8,6.5658,100,,,
1964,-5824.1,-559.81,1925.8,6.5701,100,,,
1965,-5824.2,-559.82,1925.8,6.5744,100,,,
1966,-5824.5,-560.19,1925.8,6.5787,100,,,
1967,-5824.6,-560.21,1925.8,6.583,100,,,
1968,-5824.9,-560.58,1925.8,6.5873,100,,,
1969,-5824.9,-560.59,1925.8,6.5916,100,,,
1970,-5825.2,-560.97,1925.8,6.5959,100,,,
1971,-5825.3,-560.98,1925.8,6.6002,100,,,
1972,-5825.6,-561.35,1925.8,6.6045,100,,,
1973,-5825.7,-561.37,1925.8,6.6088,100,,,
1974,-5826,-561.74,1925.8,6.613,100,,,
1975,-5826.1,-561.75,1925.8,6.6173,100,,,
1976,-5826.3,-562.13,1925.8,6.6216,100,,,
1977,-5826.4,-562.14,1925.8,6.6258,100,,,
1978,-5826.7,-562.51,1925.8,6.6301,100,,,
1979,-5826.8,-562.53,1925.8,6.6343,100,,,
1980,-5827.1,-562.9,1925.8,6.6385,100,,,
1981,-5827.1,-562.91,1925.8,6.6427,100,,,
1982,-5827.4,-563.28,1925.8,6.647,100,,,
1983,-5827.5,-563.3,1925.8,6.6511,100,,,
1984,-5827.8,-563.67,1925.8,6.6554,100,,,
1985,-5827.9,-563.69,1925.8,6.6595,100,,,
1986,-5828.1,-564.06,1925.8,6.6637,100,,,
1987,-5828.2,-564.07,1925.8,6.6679,100,,,
1988,-5828.5,-564.44,1925.8,6.6721,100,,,
1989,-5828.6,-564.46,1925.8,6.6762,100,,,
1990,-5828.9,-564.83,1925.8,6.6804,100,,,
1991,-5828.9,-564.84,1925.8,6.6845,100,,,
1992,-5829.2,-565.21,1925.8,6.6887,100,,,
1993,-5829.3,-565.23,1925.8,6.6928,100,,,
1994,-5829.6,-565.6,1925.8,6.697,100,,,
1995,-5829.6,-565.62,1925.8,6.7011,100,,,
1996,-5829.9,-565.99,1925.8,6.7052,100,,,
1997,-5830,-566,1925.8,6.7093,100,,,
1998,-5830.3,-566.37,1925.8,6.7134,100,,,
1999,-5830.3,-566.39,1925.8,6.7174,100,,,
2000,-5830.6,-566.76,1925.8,6.7215,100,,,
2001,-5830.7,-566.77,1925.8,6.7256,100,,,
2002,-5830.9,-567.14,1925.8,6.7296,100,,,
2003,-5831,-567.16,1925.8,6.7337,100,,,
2004,-5831.3,-567.53,1925.8,6.7377,100,,,
2005,-5831.4,-567.54,1925.8,6.7417,100,,,
2006,-5831.6,-567.91,1925.8,6.7458,100,,,
2007,-5831.7,-567.93,1925.8,6.7498,100,,,
2008,-5832,-568.3,1925.8,6.7538,100,,,
2009,-5832.1,-568.31,1925.9,6.7578,100,,,
2010,-5832.3,-568.68,1925.9,6.7618,100,,,
2011,-5832.4,-568.7,1925.9,6.7657,100,,,
2012,-5832.7,-569.07,1925.9,6.7697,100,,,
2013,-5832.7,-569.08,1925.9,6.7736,100,,,
2014,-5833,-569.46,1925.9,6.7776,100,,,
2015,-5833.1,-569.47,1925.9,6.7815,100,,,
2016,-5833.3,-569.84,1925.9,6.7855,100,,,
2017,-5833.4,-569.85,1925.9,6.7893,100,,,
2018,-5833.7,-570.23,1925.9,6.7933,100,,,
2019,-5833.7,-570.24,1925.9,6.7971,100,,,
2020,-5834,-570.61,1925.9,6.801,100,,,
2021,-5834.1,-570.62,1925.9,6.8049,100,,,
2022,-5834.3,-571,1925.9,6.8088,100,,,
2023,-5834.4,-571.01,1925.9,6.8126,100,,,
2024,-5834.7,-571.38,1925.9,6.8165,100,,,
2025,-5834.7,-571.39,1925.9,6.8203,100,,,
2026,-5835,-571.76,1925.9,6.8241,100,,,
2027,-5835.1,-571.78,1925.9,6.8279,100,,,
2028,-5835.3,-572.15,1925.9,6.8318,100,,,
2029,-5835.4,-572.16,1925.9,6.8355,100,,,
2030,-5835.6,-572.53,1925.9,6.8393,100,,,
2031,-5835.7,-572.54,1925.9,6.8431,100,,,
2032,-5836,-572.91,1925.9,6.8469,100,,,
2033,-5836,-572.93,1925.9,6.8506,100,,,
2034,-5836.3,-573.3,1925.9,6.8543,100,,,
2035,-5836.4,-573.31,1925.9,6.8581,100,,,
2036,-5836.6,-573.68,1925.9,6.8618,100,,,
2037,-5836.7,-573.69,1925.9,6.8655,100,,,
2038,-5836.9,-574.06,1925.9,6.8692,100,,,
2039,-5837,-574.08,1925.9,6.8729,100,,,
2040,-5837.2,-574.44,1925.9,6.8765,100,,,
2041,-5837.3,-574.46,1925.9,6.8802,100,,,
2042,-5837.6,-574.83,1925.9,6.8839,100,,,
2043,-5837.6,-574.84,1925.9,6.8875,100,,,
2044,-5837.9,-575.21,1925.9,6.8911,100,,,
2045,-5837.9,-575.22,1925.9,6.8947,100,,,
2046,-5838.2,-575.59,1925.9,6.8984,100,,,
2047,-5838.3,-575.6,1925.9,6.9019,100,,,
2048,-5838.5,-575.97,1925.9,6.9055,100,,,
2049,-5838.6,-575.99,1925.9,6.9091,100,,,
2050,-5838.8,-576.36,1925.9,6.9127,100,,,
2051,-5838.9,-576.37,1925.9,6.9162,100,,,
2052,-5839.1,-576.74,1925.9,6.9198,100,,,
2053,-5839.2,-576.75,1925.9,6.9233,100,,,
2054,-5839.4,-577.12,1925.9,6.9268,100,,,
2055,-5839.5,-577.13,1925.9,6.9303,100,,,
2056,-5839.7,-577.5,1925.9,6.9338,100,,,
2057,-5839.8,-577.51,1925.9,6.9373,100,,,
2058,-5840,-577.88,1925.9,6.9407,100,,,
2059,-5840.1,-577.89,1925.9,6.9442,100,,,
2060,-5840.3,-578.26,1925.9,6.9476,100,,,
2061,-5840.4,-578.27,1925.9,6.9511,100,,,
2062,-5840.6,-578.64,1925.9,6.9545,100,,,
2063,-5840.7,-578.66,1925.9,6.9579,100,,,
2064,-5840.9,-579.02,1925.9,6.9613,100,,,
2065,-5841,-579.04,1925.9,6.9647,100,,,
2066,-5841.2,-579.41,1925.9,6.9681,100,,,
2067,-5841.3,-579.42,1925.9,6.9714,100,,,
2068,-5841.5,-579.79,1925.9,6.9748,100,,,
2069,-5841.6,-579.8,1925.9,6.9781,100,,,
2070,-5841.8,-580.17,1925.9,6.9815,100,,,
2071,-5841.9,-580.18,1925.9,6.9848,100,,,
2072,-5842.1,-580.55,1925.9,6.9881,100,,,
2073,-5842.2,-580.56,1925.9,6.9914,100,,,
2074,-5842.4,-580.93,1925.9,6.9947,100,,,
2075,-5842.5,-580.94,1925.9,6.9979,100,,,
2076,-5842.7,-581.31,1925.9,7.0012,100,,,
2077,-5842.8,-581.32,1925.9,7.0044,100,,,
2078,-5843,-581.69,1925.9,7.0077,100,,,
2079,-5843.1,-581.7,1925.9,7.0109,100,,,
2080,-5843.3,-582.07,1925.9,7.0141,100,,,
2081,-5843.4,-582.08,1925.9,7.0173,100,,,
2082,-5843.6,-582.45,1926,7.0205,100,,,
2083,-5843.7,-582.46,1926,7.0237,100,,,
2084,-5843.9,-582.83,1926,7.0269,100,,,
2085,-5844,-582.84,1926,7.03,100,,,
2086,-5844.2,-583.21,1926,7.0331,100,,,
2087,-5844.2,-583.22,1926,7.0363,100,,,
2088,-5844.5,-583.59,1926,7.0394,100,,,
2089,-5844.5,-583.6,1926,7.0425,100,,,
2090,-5844.7,-583.97,1926,7.0456,100,,,
2091,-5844.8,-583.98,1926,7.0487,100,,,
2092,-5845,-584.35,1926,7.0518,100,,,
2093,-5845.1,-584.36,1926,7.0548,100,,,
2094,-5845.3,-584.73,1926,7.0579,100,,,
2095,-5845.4,-584.74,1926,7.0609,100,,,
2096,-5845.6,-585.11,1926,7.0639,100,,,
2097,-5845.7,-585.12,1926,7.0669,100,,,
2098,-5845.9,-585.49,1926,7.0699,100,,,
2099,-5845.9,-585.5,1926,7.0729,100,,,
2100,-5846.2,-585.87,1926,7.0759,100,,,
2101,-5846.2,-585.88,1926,7.0789,100,,,
2102,-5846.4,-586.25,1926,7.0818,100,,,
2103,-5846.5,-586.26,1926,7.0848,100,,,
2104,-5846.7,-586.63,1926,7.0877,100,,,
2105,-5846.8,-586.64,1926,7.0906,100,,,
2106,-5847,-587.01,1926,7.0935,100,,,
2107,-5847,-587.02,1926,7.0964,100,,,
2108,-5847.3,-587.39,1926,7.0993,100,,,
2109,-5847.3,-587.4,1926,7.1022,100,,,
2110,-5847.5,-587.77,1926,7.105,100,,,
2111,-5847.6,-587.78,1926,7.1079,100,,,
2112,-5847.8,-588.15,1926,7.1107,100,,,
2113,-5847.9,-588.16,1926,7.1135,100,,,
2114,-5848.1,-588.53,1926,7.1164,100,,,
2115,-5848.1,-588.54,1926,7.1192,100,,,
2116,-5848.3,-588.91,1926,7.122,100,,,
2117,-5848.4,-588.92,1926,7.1247,100,,,
2118,-5848.6,-589.29,1926,7.1275,100,,,
2119,-5848.7,-589.3,1926,7.1303,100,,,
2120,-5848.9,-589.66,1926,7.133,100,,,
2121,-5848.9,-589.68,1926,7.1357,100,,,
2122,-5849.1,-590.04,1926,7.1385,100,,,
2123,-5849.2,-590.06,1926,7.1412,100,,,
2124,-5849.4,-590.42,1926,7.1439,100,,,
2125,-5849.5,-590.43,1926,7.1466,100,,,
2126,-5849.7,-590.8,1926,7.1493,100,,,
2127,-5849.7,-590.81,1926,7.1519,100,,,
2128,-5849.9,-591.18,1926,7.1546,100,,,
2129,-5850,-591.19,1926,7.1572,100,,,
2130,-5850.2,-591.56,1926,7.1599,100,,,
2131,-5850.3,-591.57,1926,7.1625,100,,,
2132,-5850.5,-591.94,1926,7.1651,100,,,
2133,-5850.5,-591.95,1926,7.1677,100,,,
2134,-5850.7,-592.32,1926,7.1703,100,,,
2135,-5850.8,-592.33,1926,7.1729,100,,,
2136,-5851,-592.7,1926,7.1755,100,,,
2137,-5851,-592.71,1926,7.178,100,,,
2138,-5851.2,-593.08,1926,7.1806,100,,,
2139,-5851.3,-593.09,1926,7.1831,100,,,
2140,-5851.5,-593.45,1926,7.1856,100,,,
2141,-5851.5,-593.46,1926,7.1881,100,,,
2142,-5851.7,-593.83,1926,7.1906,100,,,
2143,-5851.8,-593.84,1926,7.1931,100,,,
2144,-5852,-594.21,1926,7.1956,100,,,
2145,-5852.1,-594.22,1926,7.1981,100,,,
2146,-5852.2,-594.59,1926,7.2006,100,,,
2147,-5852.3,-594.6,1926,7.203,100,,,
2148,-5852.5,-594.97,1926,7.2054,100,,,
2149,-5852.6,-594.98,1926,7.2079,100,,,
2150,-5852.7,-595.35,1926,7.2103,100,,,
2151,-5852.8,-595.36,1926,7.2127,100,,,
2152,-5853,-595.72,1926,7.2151,100,,,
2153,-5853.1,-595.73,1926.1,7.2175,100,,,
2154,-5853.2,-596.1,1926.1,7.2199,100,,,
2155,-5853.3,-596.11,1926.1,7.2222,100,,,
2156,-5853.5,-596.48,1926.1,7.2246,100,,,
2157,-5853.5,-596.49,1926.1,7.2269,100,,,
2158,-5853.7,-596.86,1926.1,7.2293,100,,,
2159,-5853.8,-596.87,1926.1,7.2316,100,,,
2160,-5854,-597.24,1926.1,7.2339,100,,,
2161,-5854,-597.25,1926.1,7.2362,100,,,
