Time,length,f_elec,f_flex,f_frac,f_grad,g_v
465,40,-41.783,-0.058329,615.62,6.7599,-1.054911411
466,40,-41.81,-0.058367,615.61,6.7576,-1.054045195
467,40,-41.838,-0.058406,615.6,6.7552,-1.053201954
468,40,-41.865,-0.058444,615.58,6.7529,-1.052170909
469,40,-41.892,-0.058483,615.57,6.7506,-1.051265714
470,40,-41.92,-0.058521,615.56,6.7482,-1.050334727
471,40,-41.947,-0.058558,615.54,6.7459,-1.049455837
472,40,-41.975,-0.058595,615.53,6.7436,-1.048688603
473,40,-42.002,-0.058632,615.51,6.7413,-1.048053954
474,40,-42.03,-0.058669,615.5,6.739,-1.047235531
475,40,-42.057,-0.058705,615.49,6.7368,-1.046576812
476,40,-42.085,-0.058742,615.48,6.7345,-1.045918534
477,40,-42.113,-0.058777,615.46,6.7323,-1.045182464
478,40,-42.141,-0.058813,615.45,6.73,-1.044481282
479,40,-42.168,-0.058849,615.44,6.7278,-1.043857891
480,40,-42.196,-0.058884,615.42,6.7255,-1.042590618
481,40,-42.224,-0.05892,615.41,6.7233,-1.042348182
482,40,-42.252,-0.058955,615.4,6.7211,-1.041818551
483,40,-42.28,-0.058989,615.39,6.7189,-1.041011129
484,40,-42.308,-0.059023,615.37,6.7167,-1.040560604
485,40,-42.336,-0.059058,615.36,6.7146,-1.039783895
486,40,-42.364,-0.059092,615.35,6.7124,-1.039043109
487,40,-42.392,-0.059125,615.34,6.7102,-1.038552508
488,40,-42.421,-0.059158,615.33,6.7081,-1.037831886
489,40,-42.449,-0.059192,615.31,6.7059,-1.037189251
490,40,-42.477,-0.059225,615.3,6.7038,-1.036619304
491,40,-42.505,-0.059257,615.29,6.7017,-1.035846818
492,40,-42.534,-0.059289,615.28,6.6995,-1.035348302
493,40,-42.562,-0.059322,615.27,6.6974,-1.034825306
494,40,-42.591,-0.059354,615.26,6.6953,-1.034033636
495,40,-42.619,-0.059387,615.25,6.6932,-1.033398642
496,40,-42.648,-0.059417,615.23,6.6911,-1.032902016
497,40,-42.676,-0.059448,615.22,6.6891,-1.032272912
498,40,-42.705,-0.059479,615.21,6.687,-1.031745279
499,40,-42.733,-0.05951,615.2,6.6849,-1.031171612
500,40,-42.762,-0.059541,615.19,6.6829,-1.030491896
501,40,-42.791,-0.059571,615.18,6.6808,-1.029908588
502,40,-42.819,-0.059601,615.17,6.6788,-1.029409879
503,40,-42.848,-0.05963,615.16,6.6768,-1.028786522
504,40,-42.877,-0.059659,615.15,6.6747,-1.028382114
505,40,-42.906,-0.059689,615.14,6.6727,-1.028020649
506,40,-42.934,-0.059718,615.13,6.6707,-1.027474874
507,40,-42.963,-0.059746,615.12,6.6687,-1.027226095
508,40,-42.992,-0.059774,615.11,6.6667,-1.02670859
509,40,-43.021,-0.059803,615.1,6.6647,-1.026400656
510,40,-43.05,-0.059831,615.09,6.6628,-1.02599862
511,40,-43.079,-0.059858,615.08,6.6608,-1.025691779
512,40,-43.108,-0.059886,615.07,6.6588,-1.025268487
513,40,-43.137,-0.059914,615.06,6.6569,-1.02489577
514,40,-43.166,-0.059941,615.05,6.6549,-1.024485221
515,40,-43.196,-0.059968,615.04,6.653,-1.024165524
516,40,-43.225,-0.059994,615.03,6.651,-1.023926942
517,40,-43.254,-0.060019,615.02,6.6491,-1.023326196
518,40,-43.283,-0.060045,615.01,6.6472,-1.023148516
519,40,-43.313,-0.060071,615,6.6453,-1.0227599
520,40,-43.342,-0.060097,615,6.6434,-1.022385504
521,40,-43.371,-0.060122,614.99,6.6415,-1.022195561
522,40,-43.401,-0.060147,614.98,6.6396,-1.021679137
523,40,-43.43,-0.060172,614.97,6.6377,-1.021549602
524,40,-43.459,-0.060197,614.96,6.6358,-1.021058367
525,40,-43.489,-0.060221,614.95,6.6339,-1.020778061
526,40,-43.518,-0.060245,614.94,6.632,-1.020506484
527,40,-43.548,-0.060268,614.93,6.6302,-1.020292542
528,40,-43.577,-0.060293,614.93,6.6283,-1.019653771
529,40,-43.607,-0.060316,614.92,6.6265,-1.019680439
530,40,-49.447,0.037368,616.85,6.8591,-1.019352696
531,40,-49.48,0.037508,616.85,6.8572,-1.018873504
532,40,-49.513,0.037649,616.84,6.8554,-1.018792818
533,40,-49.545,0.037789,616.83,6.8535,-1.018362572
534,40,-49.578,0.03793,616.82,6.8517,-1.018118712
535,40,-49.611,0.038073,616.82,6.8498,-1.017801213
536,40,-49.643,0.038216,616.81,6.848,-1.017588834
537,40,-49.676,0.038359,616.8,6.8462,-1.017503491
538,40,-49.709,0.038502,616.8,6.8444,-1.017259657
539,40,-49.742,0.038646,616.79,6.8426,-1.017424904
540,40,-49.775,0.038789,616.78,6.8408,-1.016756668
541,40,-49.807,0.038934,616.78,6.839,-1.017331069
542,40,-49.84,0.039077,616.77,6.8372,-1.017116883
543,40,-49.873,0.039221,616.76,6.8354,-1.017246028
544,40,-49.906,0.039367,616.76,6.8336,-1.017127629
545,40,-49.939,0.039511,616.75,6.8318,-1.017159567
546,40,-49.972,0.039657,616.75,6.8301,-1.016981971
547,40,-50.005,0.039803,616.74,6.8283,-1.017245052
548,40,-50.038,0.039949,616.73,6.8266,-1.016974825
549,40,-50.071,0.040095,616.73,6.8248,-1.016954312
550,40,-50.104,0.040242,616.72,6.8231,-1.016908588
551,40,-50.137,0.04039,616.72,6.8213,-1.017057651
552,40,-50.17,0.040537,616.71,6.8196,-1.016849514
553,40,-50.203,0.040684,616.7,6.8179,-1.016891952
554,40,-50.236,0.040832,616.7,6.8161,-1.016963483
555,40,-50.27,0.04098,616.69,6.8144,-1.016880845
556,40,-50.303,0.041129,616.69,6.8127,-1.016905005
557,40,-50.336,0.041278,616.68,6.811,-1.016945988
558,40,-50.369,0.041428,616.68,6.8093,-1.016393787
559,40,-50.402,0.041577,616.67,6.8076,-1.017114864
560,40,-50.435,0.041729,616.67,6.8059,-1.017001706
561,40,-50.469,0.041877,616.66,6.8042,-1.01729708
562,40,-50.502,0.042029,616.66,6.8025,-1.017282664
563,40,-50.535,0.042182,616.65,6.8008,-1.017335233
564,40,-50.568,0.042332,616.65,6.7992,-1.017618917
565,40,-50.602,0.042484,616.64,6.7975,-1.017660333
566,40,-50.635,0.042636,616.64,6.7958,-1.017627714
567,40,-50.668,0.04279,616.63,6.7942,-1.017929329
568,40,-50.702,0.042941,616.63,6.7925,-1.017932261
569,40,-50.735,0.043095,616.62,6.7908,-1.018186056
570,40,-50.769,0.043249,616.62,6.7892,-1.017797308
571,40,-50.802,0.043403,616.62,6.7875,-1.018578155
572,40,-50.835,0.043557,616.61,6.7859,-1.018712386
573,40,-50.869,0.043711,616.61,6.7843,-1.019080269
574,40,-50.902,0.043867,616.6,6.7826,-1.019202934
575,40,-50.936,0.044021,616.6,6.781,-1.019489903
576,40,-50.969,0.044177,616.6,6.7794,-1.019790928
577,40,-51.003,0.044333,616.59,6.7778,-1.019970835
578,40,-51.036,0.044489,616.59,6.7762,-1.020272219
579,40,-51.07,0.044645,616.58,6.7745,-1.020588278
580,40,-51.103,0.044802,616.58,6.7729,-1.020193512
581,40,-51.137,0.044959,616.58,6.7713,-1.020982948
582,40,-51.17,0.045116,616.57,6.7697,-1.021193663
583,40,-51.204,0.045273,616.57,6.7681,-1.021430275
584,40,-51.237,0.04543,616.57,6.7666,-1.021765368
585,40,-51.271,0.045589,616.56,6.765,-1.021996057
586,40,-51.304,0.045747,616.56,6.7634,-1.022270685
587,40,-51.338,0.045906,616.56,6.7618,-1.022530632
588,40,-51.372,0.046065,616.55,6.7602,-1.02219807
589,40,-51.405,0.046225,616.55,6.7587,-1.023198346
590,40,-51.439,0.046384,616.55,6.7571,-1.023263929
591,40,-51.473,0.046544,616.54,6.7555,-1.023641349
592,40,-51.506,0.046704,616.54,6.754,-1.023904852
593,40,-51.54,0.046865,616.54,6.7524,-1.024210436
594,40,-51.574,0.047025,616.54,6.7508,-1.02441245
595,40,-51.607,0.047186,616.53,6.7493,-1.024807956
596,40,-51.641,0.047347,616.53,6.7477,-1.024656318
597,40,-51.675,0.047509,616.53,6.7462,-1.025379571
598,40,-51.708,0.047669,616.52,6.7447,-1.025944908
599,40,-51.742,0.047831,616.52,6.7431,-1.026271899
600,40,-51.776,0.047993,616.52,6.7416,-1.026573073
601,40,-51.81,0.048156,616.52,6.7401,-1.0270911
602,40,-51.843,0.048319,616.52,6.7385,-1.026962638
603,40,-51.877,0.048481,616.51,6.737,-1.027723643
604,40,-51.911,0.048644,616.51,6.7355,-1.028167599
605,40,-51.945,0.048807,616.51,6.734,-1.028604399
606,40,-51.978,0.048971,616.51,6.7324,-1.028999066
607,40,-52.012,0.049134,616.5,6.7309,-1.029405649
608,40,-52.046,0.049299,616.5,6.7294,-1.02926145
609,40,-52.08,0.049463,616.5,6.7279,-1.030069841
610,40,-52.114,0.049627,616.5,6.7264,-1.030521818
611,40,-52.147,0.049792,616.5,6.7249,-1.030992339
612,40,-52.181,0.049956,616.5,6.7234,-1.031312702
613,40,-52.215,0.050122,616.49,6.7219,-1.031786716
614,40,-52.249,0.050287,616.49,6.7204,-1.031585697
615,40,-52.283,0.050452,616.49,6.7189,-1.032481939
616,40,-52.317,0.050617,616.49,6.7174,-1.033033422
617,40,-52.351,0.050783,616.49,6.716,-1.033351643
618,40,-52.384,0.05095,616.49,6.7145,-1.033713863
619,40,-52.418,0.051115,616.49,6.713,-1.033729393
620,40,-52.452,0.051281,616.49,6.7115,-1.034499702
621,40,-52.486,0.051448,616.48,6.71,-1.034972187
622,40,-52.52,0.051616,616.48,6.7086,-1.035565337
623,40,-52.554,0.051782,616.48,6.7071,-1.035707376
624,40,-52.588,0.05195,616.48,6.7056,-1.035798309
625,40,-52.622,0.052117,616.48,6.7042,-1.036776354
626,40,-52.656,0.052284,616.48,6.7027,-1.036962695
627,40,-52.69,0.052453,616.48,6.7013,-1.03752199
628,40,-52.723,0.052619,616.48,6.6998,-1.037510984
629,40,-52.757,0.052788,616.48,6.6983,-1.038415936
630,40,-52.791,0.052955,616.48,6.6969,-1.038858872
631,40,-52.825,0.053124,616.48,6.6954,-1.039187314
632,40,-52.859,0.053293,616.48,6.694,-1.039194503
633,40,-52.893,0.053462,616.48,6.6925,-1.040188101
634,40,-52.927,0.05363,616.48,6.6911,-1.040581748
635,40,-52.961,0.053799,616.48,6.6897,-1.040884645
636,40,-52.995,0.053968,616.48,6.6882,-1.041520158
637,40,-53.029,0.054137,616.48,6.6868,-1.041414531
638,40,-53.063,0.054306,616.47,6.6853,-1.042342184
639,40,-53.097,0.054475,616.47,6.6839,-1.042820163
640,40,-53.131,0.054646,616.47,6.6825,-1.043335026
641,40,-53.165,0.054815,616.48,6.6811,-1.043434889
642,40,-53.199,0.054985,616.48,6.6796,-1.044346929
643,40,-53.233,0.055155,616.48,6.6782,-1.044735438
644,40,-53.267,0.055326,616.48,6.6768,-1.044960156
645,40,-53.301,0.055495,616.48,6.6754,-1.045884632
646,40,-53.335,0.055666,616.48,6.6739,-1.046314491
647,40,-53.369,0.055837,616.48,6.6725,-1.046992203
648,40,-53.403,0.056007,616.48,6.6711,-1.04684026
649,40,-53.437,0.056178,616.48,6.6697,-1.047961131
650,40,-53.471,0.056348,616.48,6.6683,-1.048470289
651,40,-53.505,0.056519,616.48,6.6669,-1.048887385
652,40,-53.539,0.056692,616.48,6.6655,-1.048898899
653,40,-53.573,0.056862,616.48,6.6641,-1.05011674
654,40,-53.607,0.057033,616.48,6.6627,-1.050465007
655,40,-53.641,0.057204,616.48,6.6613,-1.050489144
656,40,-53.675,0.057375,616.48,6.6599,-1.051614606
657,40,-53.709,0.057547,616.48,6.6585,-1.052016357
658,40,-53.743,0.057718,616.49,6.6571,-1.052186194
659,40,-53.777,0.05789,616.49,6.6557,-1.053183305
660,40,-53.811,0.058062,616.49,6.6543,-1.053469091
661,40,-53.845,0.058233,616.49,6.6529,-1.054257644
662,40,-53.879,0.058405,616.49,6.6515,-1.054299611
663,40,-53.913,0.058577,616.49,6.6501,-1.055241103
664,40,-53.947,0.058749,616.49,6.6487,-1.055842266
665,40,-53.981,0.058922,616.49,6.6473,-1.05593425
666,40,-54.015,0.059094,616.5,6.6459,-1.05691272
667,40,-54.049,0.059266,616.5,6.6445,-1.057311922
668,40,-54.084,0.059438,616.5,6.6432,-1.057511997
669,40,-54.118,0.059611,616.5,6.6418,-1.058549841
670,40,-54.152,0.059783,616.5,6.6404,-1.059278007
671,40,-54.186,0.059957,616.5,6.639,-1.059395692
672,40,-54.22,0.06013,616.51,6.6376,-1.060583169
673,40,-54.254,0.060301,616.51,6.6363,-1.061149874
674,40,-54.288,0.060473,616.51,6.6349,-1.061403356
675,40,-54.322,0.060647,616.51,6.6335,-1.062394059
676,40,-54.356,0.060819,616.51,6.6321,-1.063187895
677,40,-54.39,0.060993,616.52,6.6308,-1.063235323
678,40,-54.424,0.061168,616.52,6.6294,-1.06455045
679,40,-54.458,0.061339,616.52,6.628,-1.064557425
680,40,-54.492,0.061511,616.52,6.6266,-1.065659618
681,40,-54.526,0.061685,616.53,6.6253,-1.066410913
682,40,-54.56,0.061858,616.53,6.6239,-1.066611698
683,40,-54.594,0.062031,616.53,6.6225,-1.067662327
684,40,-54.628,0.062205,616.53,6.6212,-1.068335731
685,40,-54.662,0.062378,616.54,6.6198,-1.068554363
686,40,-54.696,0.062553,616.54,6.6184,-1.069654534
687,40,-54.73,0.062726,616.54,6.6171,-1.069952351
688,40,-54.764,0.062899,616.54,6.6157,-1.070803708
689,40,-54.798,0.063072,616.55,6.6144,-1.071723306
690,40,-54.832,0.063246,616.55,6.613,-1.071868988
691,40,-54.866,0.063419,616.55,6.6116,-1.07301072
692,40,-54.9,0.063594,616.56,6.6103,-1.073117185
693,40,-54.934,0.063766,616.56,6.6089,-1.074290513
694,40,-54.968,0.06394,616.56,6.6076,-1.075031275
695,40,-55.002,0.064114,616.56,6.6062,-1.075197219
696,40,-55.036,0.064287,616.57,6.6049,-1.076290876
697,40,-55.07,0.06446,616.57,6.6035,-1.076544743
698,40,-55.104,0.064633,616.57,6.6021,-1.077670928
699,40,-55.137,0.064808,616.58,6.6008,-1.078432719
700,40,-55.171,0.064981,616.58,6.5994,-1.078538156
701,40,-55.205,0.065155,616.58,6.5981,-1.07965825
702,40,-55.239,0.065329,616.59,6.5967,-1.080043848
703,40,-55.273,0.065501,616.59,6.5954,-1.081058426
704,40,-55.307,0.065675,616.59,6.594,-1.081306369
705,40,-55.341,0.065848,616.6,6.5927,-1.082445132
706,40,-55.375,0.066021,616.6,6.5913,-1.083143158
707,40,-55.409,0.066195,616.61,6.59,-1.083445817
708,40,-55.443,0.066368,616.61,6.5886,-1.08451549
709,40,-55.477,0.066541,616.61,6.5873,-1.084752707
710,40,-55.511,0.066713,616.62,6.5859,-1.085955851
711,40,-55.544,0.066886,616.62,6.5846,-1.086089896
712,40,-55.578,0.067059,616.63,6.5832,-1.087381955
713,40,-55.612,0.067232,616.63,6.5819,-1.087547401
714,40,-55.646,0.067406,616.63,6.5806,-1.088744382
715,40,-55.68,0.067579,616.64,6.5792,-1.088917115
716,40,-55.714,0.067752,616.64,6.5779,-1.090087434
717,40,-55.748,0.067926,616.65,6.5765,-1.090912607
718,40,-55.781,0.068099,616.65,6.5752,-1.091182422
719,40,-55.815,0.068272,616.66,6.5738,-1.092253266
720,40,-55.849,0.068447,616.66,6.5725,-1.092504968
721,40,-55.883,0.068619,616.66,6.5711,-1.093593732
722,40,-55.917,0.068793,616.67,6.5698,-1.094005514
723,40,-55.95,0.068967,616.67,6.5685,-1.095153191
724,40,-55.984,0.06914,616.68,6.5671,-1.095321491
725,40,-56.018,0.069313,616.68,6.5658,-1.096534734
726,40,-56.052,0.069487,616.69,6.5644,-1.096871375
727,40,-56.086,0.06966,616.69,6.5631,-1.098071177
728,40,-56.119,0.069833,616.7,6.5617,-1.098276955
729,40,-56.153,0.070008,616.7,6.5604,-1.099414911
730,40,-56.187,0.070179,616.71,6.5591,-1.099717815
731,40,-56.221,0.070354,616.71,6.5577,-1.100973169
732,40,-56.254,0.070528,616.72,6.5564,-1.101177815
733,40,-56.288,0.070702,616.72,6.555,-1.101884568
734,40,-56.322,0.070874,616.73,6.5537,-1.103158059
735,40,-56.355,0.071048,616.73,6.5524,-1.103380933
736,40,-56.389,0.071221,616.74,6.551,-1.104541206
737,40,-56.423,0.071395,616.74,6.5497,-1.104969316
738,40,-56.456,0.071569,616.75,6.5483,-1.106049068
739,40,-56.49,0.071742,616.75,6.547,-1.106390885
740,40,-56.524,0.071916,616.76,6.5457,-1.107593811
741,40,-56.557,0.072088,616.76,6.5443,-1.107806237
742,40,-56.591,0.072261,616.77,6.543,-1.109044877
743,40,-56.624,0.072435,616.78,6.5416,-1.109448336
744,40,-56.658,0.072609,616.78,6.5403,-1.110635636
745,40,-56.692,0.072782,616.79,6.5389,-1.112244697
746,40,-56.725,0.072954,616.79,6.5376,-1.113070565
747,40,-56.759,0.073127,616.8,6.5363,-1.114581685
748,40,-56.792,0.073298,616.81,6.5349,-1.115486137
749,40,-56.826,0.07347,616.81,6.5336,-1.117141089
750,40,-56.859,0.073641,616.82,6.5322,-1.117931678
751,40,-56.893,0.073813,616.82,6.5309,-1.119083562
752,40,-56.926,0.073983,616.83,6.5295,-1.120819469
753,40,-56.96,0.074155,616.84,6.5282,-1.121580039
754,40,-56.993,0.074324,616.84,6.5269,-1.12342168
755,40,-57.027,0.074493,616.85,6.5255,-1.124109279
756,40,-57.06,0.074663,616.85,6.5242,-1.125254295
757,40,-57.094,0.074833,616.86,6.5228,-1.127138578
758,40,-57.127,0.075003,616.87,6.5215,-1.127803111
759,40,-57.16,0.075171,616.87,6.5201,-1.129235833
760,40,-57.194,0.075338,616.88,6.5188,-1.130634033
761,40,-57.227,0.075507,616.89,6.5174,-1.131682604
762,40,-57.26,0.075675,616.89,6.5161,-1.133330189
763,40,-57.294,0.075842,616.9,6.5147,-1.134115647
764,40,-57.327,0.076011,616.91,6.5134,-1.135520098
765,40,-57.36,0.076179,616.91,6.512,-1.137077965
766,40,-57.394,0.076346,616.92,6.5107,-1.138096755
767,40,-57.427,0.076512,616.93,6.5093,-1.139189061
768,40,-57.46,0.076679,616.93,6.508,-1.141005477
769,40,-57.493,0.076846,616.94,6.5066,-1.141808297
770,40,-57.527,0.077012,616.95,6.5052,-1.143056701
771,40,-57.56,0.077178,616.95,6.5039,-1.144738262
772,40,-57.593,0.077343,616.96,6.5025,-1.145673259
773,40,-57.626,0.077509,616.97,6.5012,-1.146953486
774,40,-57.659,0.077675,616.98,6.4998,-1.148641907
775,40,-57.692,0.077839,616.98,6.4985,-1.149484575
776,40,-57.725,0.078005,616.99,6.4971,-1.150954899
777,40,-57.758,0.07817,617,6.4957,-1.152463698
778,40,-57.792,0.078334,617,6.4944,-1.153267296
779,40,-57.825,0.078497,617.01,6.493,-1.154718231
780,40,-57.858,0.078663,617.02,6.4917,-1.156483981
781,40,-57.891,0.078826,617.03,6.4903,-1.157226974
782,40,-57.924,0.07899,617.04,6.4889,-1.158516255
783,40,-57.957,0.079153,617.04,6.4876,-1.159900509
784,40,-57.989,0.079316,617.05,6.4862,-1.161652935
785,40,-58.022,0.079478,617.06,6.4848,-1.162430077
786,40,-58.055,0.079643,617.07,6.4835,-1.163774128
787,40,-58.088,0.079805,617.07,6.4821,-1.165522654
788,40,-58.121,0.079966,617.08,6.4807,-1.166448052
789,40,-58.154,0.080129,617.09,6.4794,-1.167622585
790,40,-58.187,0.080291,617.1,6.478,-1.16901761
791,40,-58.219,0.080451,617.11,6.4766,-1.170704226
792,40,-58.252,0.080615,617.11,6.4752,-1.17151328
793,40,-58.285,0.080775,617.12,6.4739,-1.173016845
794,40,-58.318,0.080935,617.13,6.4725,-1.174249381
795,40,-58.35,0.081097,617.14,6.4711,-1.176047794
796,40,-58.383,0.081257,617.15,6.4697,-1.176885621
797,40,-58.416,0.081416,617.16,6.4684,-1.178198527
798,40,-58.448,0.081576,617.16,6.467,-1.17959467
799,40,-58.481,0.081736,617.17,6.4656,-1.180890285
800,40,-58.514,0.081895,617.18,6.4642,-1.182716961
801,40,-58.546,0.082053,617.19,6.4628,-1.183600794
802,40,-58.579,0.082212,617.2,6.4615,-1.18481802
803,40,-58.611,0.082372,617.21,6.4601,-1.186300972
804,40,-58.644,0.08253,617.22,6.4587,-1.187538584
805,40,-58.676,0.082688,617.22,6.4573,-1.189769744
806,40,-58.709,0.082846,617.23,6.4559,-1.191031002
807,40,-58.741,0.083003,617.24,6.4545,-1.193064201
808,40,-58.773,0.083159,617.25,6.4531,-1.194813759
809,40,-58.806,0.083317,617.26,6.4517,-1.196630655
810,40,-58.838,0.083472,617.27,6.4503,-1.198672909
811,40,-58.871,0.083627,617.28,6.449,-1.200233119
812,40,-58.903,0.083782,617.29,6.4476,-1.202713967
813,40,-58.935,0.083937,617.3,6.4462,-1.204139317
814,40,-58.967,0.084092,617.31,6.4448,-1.205912146
815,40,-59,0.084245,617.31,6.4434,-1.207923424
816,40,-59.032,0.084399,617.32,6.442,-1.209692198
817,40,-59.064,0.08455,617.33,6.4406,-1.211709273
818,40,-59.096,0.084704,617.34,6.4391,-1.213426332
819,40,-59.128,0.084855,617.35,6.4377,-1.215685741
820,40,-59.16,0.085008,617.36,6.4363,-1.217328309
821,40,-59.192,0.08516,617.37,6.4349,-1.219103945
822,40,-59.224,0.08531,617.38,6.4335,-1.221171187
823,40,-59.256,0.08546,617.39,6.4321,-1.22298336
824,40,-59.288,0.085611,617.4,6.4307,-1.224952004
825,40,-59.32,0.08576,617.41,6.4293,-1.226907078
826,40,-59.352,0.08591,617.42,6.4279,-1.22882348
827,40,-59.384,0.086058,617.43,6.4264,-1.230817116
828,40,-59.416,0.086206,617.44,6.425,-1.232835993
829,40,-59.447,0.086353,617.45,6.4236,-1.234906696
830,40,-59.479,0.086502,617.46,6.4222,-1.236777726
831,40,-59.511,0.086648,617.47,6.4207,-1.238881886
832,40,-59.543,0.086795,617.48,6.4193,-1.241325359
833,40,-59.574,0.086941,617.49,6.4179,-1.242831027
834,40,-59.606,0.087085,617.5,6.4165,-1.244789035
835,40,-59.638,0.087231,617.51,6.415,-1.247005201
836,40,-59.669,0.087376,617.52,6.4136,-1.248776398
837,40,-59.701,0.08752,617.53,6.4122,-1.25076366
838,40,-59.732,0.087664,617.54,6.4107,-1.25296432
839,40,-59.764,0.087807,617.55,6.4093,-1.2549678
840,40,-59.795,0.087951,617.56,6.4078,-1.256925631
841,40,-59.826,0.088092,617.57,6.4064,-1.25892421
842,40,-59.858,0.088235,617.58,6.4049,-1.260980978
843,40,-59.889,0.088377,617.6,6.4035,-1.263020061
844,40,-59.92,0.088517,617.61,6.4021,-1.265087783
845,40,-59.952,0.088658,617.62,6.4006,-1.267070531
846,40,-59.983,0.0888,617.63,6.3992,-1.268641285
847,40,-60.014,0.08894,617.64,6.3977,-1.271139702
848,40,-60.045,0.089079,617.65,6.3962,-1.273239934
849,40,-60.076,0.089218,617.66,6.3948,-1.275200161
850,40,-60.107,0.089357,617.67,6.3933,-1.277235968
851,40,-60.138,0.089495,617.68,6.3919,-1.279419085
852,40,-60.169,0.089634,617.69,6.3904,-1.281453996
853,40,-60.2,0.089771,617.71,6.3889,-1.283416892
854,40,-60.231,0.089907,617.72,6.3875,-1.285573098
855,40,-60.262,0.090044,617.73,6.386,-1.287463706
856,40,-60.293,0.09018,617.74,6.3845,-1.289654629
857,40,-60.324,0.090317,617.75,6.3831,-1.291832047
858,40,-60.355,0.090451,617.76,6.3816,-1.293263497
859,40,-60.385,0.090586,617.77,6.3801,-1.296017387
860,40,-60.416,0.090719,617.79,6.3786,-1.297860821
861,40,-60.447,0.090854,617.8,6.3772,-1.299946709
862,40,-60.477,0.090988,617.81,6.3757,-1.302107617
863,40,-60.508,0.091121,617.82,6.3742,-1.304240795
864,40,-60.538,0.091254,617.83,6.3727,-1.306363248
865,40,-60.569,0.091385,617.84,6.3712,-1.308043786
866,40,-60.599,0.091517,617.86,6.3697,-1.310385736
867,40,-60.63,0.091649,617.87,6.3682,-1.312658771
868,40,-60.66,0.091779,617.88,6.3667,-1.314683605
869,40,-60.691,0.091909,617.89,6.3652,-1.316836776
870,40,-60.721,0.09204,617.91,6.3637,-1.318552245
871,40,-60.751,0.09217,617.92,6.3622,-1.320999639
872,40,-60.781,0.092298,617.93,6.3607,-1.323362947
873,40,-60.811,0.092427,617.94,6.3592,-1.32528308
874,40,-60.842,0.092556,617.95,6.3577,-1.327423046
875,40,-60.872,0.092683,617.97,6.3562,-1.329277047
876,40,-60.902,0.092811,617.98,6.3547,-1.331713933
877,40,-60.932,0.092937,617.99,6.3532,-1.333898601
878,40,-60.962,0.093064,618,6.3517,-1.335976974
879,40,-60.992,0.093191,618.02,6.3502,-1.337961402
880,40,-61.021,0.093316,618.03,6.3487,-1.340349194
881,40,-61.051,0.093441,618.04,6.3471,-1.342480348
882,40,-61.081,0.093564,618.06,6.3456,-1.344233137
883,40,-61.111,0.09369,618.07,6.3441,-1.346976055
884,40,-61.141,0.093813,618.08,6.3426,-1.349003567
885,40,-61.17,0.093936,618.09,6.341,-1.350849214
886,40,-61.2,0.094059,618.11,6.3395,-1.353423431
887,40,-61.229,0.094182,618.12,6.338,-1.355491846
888,40,-61.259,0.094303,618.13,6.3364,-1.357845586
889,40,-61.288,0.094424,618.15,6.3349,-1.359599902
