Time,f_flex,f_frac,f_grad,crack_length,,,,
4107,-1101.5,1927,8.3948,,,,,
4108,-1102,1927,8.395,,,,,
4109,-1102,1927,8.3952,,,,,
4110,-1102.4,1927,8.3954,,,,,
4111,-1102.4,1927,8.3956,,,,,
4112,-1102.8,1927,8.3958,,,,,
4113,-1102.8,1927,8.396,,,,,
4114,-1103.2,1927,8.3961,,,,,
4115,-1103.2,1927,8.3963,,,,,
4116,-1103.7,1927,8.3965,,,,,
4117,-1103.7,1927,8.3967,,,,,
4118,-1104.1,1927,8.3969,,,,,
4119,-1104.1,1927,8.3971,,,,,
4120,-1104.5,1927,8.3973,,,,,
4121,-1104.5,1927,8.3975,,,,,
4122,-1105,1927,8.3977,,,,,
4123,-1105,1927,8.3979,,,,,
4124,-1105.4,1927,8.398,,,,,
4125,-1105.4,1927,8.3982,,,,,
4126,-1105.8,1927,8.3984,,,,,
4127,-1105.8,1927,8.3986,,,,,
4128,-1106.2,1927,8.3988,,,,,
4129,-1106.2,1927,8.399,,,,,
4130,-1106.7,1927,8.3992,,,,,
4131,-1106.7,1927,8.3994,,,,,
4132,-1107.1,1927,8.3996,,,,,
4133,-1107.1,1927,8.3998,,,,,
4134,-1107.5,1927,8.4,,,,,
4135,-1107.5,1927,8.4002,,,,,
4136,-1107.9,1927,8.4003,,,,,
4137,-1107.9,1927,8.4005,,,,,
4138,-1108.4,1927,8.4007,,,,,
4139,-1108.4,1927,8.4009,,,,,
4140,-1108.8,1927,8.4011,,,,,
4141,-1108.8,1927,8.4013,,,,,
4142,-1109.2,1927,8.4015,,,,,
4143,-1109.2,1927,8.4017,,,,,
4144,-1109.6,1927,8.4019,,,,,
4145,-1109.6,1927,8.4021,,,,,
4146,-1110.1,1927,8.4022,,,,,
4147,-1110.1,1927,8.4024,,,,,
4148,-1110.5,1927,8.4026,,,,,
4149,-1110.5,1927,8.4028,,,,,
4150,-1110.9,1927,8.403,,,,,
4151,-1110.9,1927,8.4032,,,,,
4152,-1111.4,1927,8.4034,,,,,
4153,-1111.4,1927,8.4036,,,,,
4154,-1111.8,1927,8.4038,,,,,
4155,-1111.8,1927,8.4039,,,,,
4156,-1112.2,1927,8.4041,,,,,
4157,-1112.2,1927,8.4043,,,,,
4158,-1112.6,1927,8.4045,,,,,
4159,-1112.6,1927,8.4047,,,,,
4160,-1113.1,1927,8.4049,,,,,
4161,-1113.1,1927,8.4051,,,,,
4162,-1113.5,1927,8.4052,,,,,
4163,-1113.5,1927,8.4054,,,,,
4164,-1113.9,1927,8.4056,,,,,
4165,-1113.9,1927,8.4058,,,,,
4166,-1114.3,1927,8.406,,,,,
4167,-1114.3,1927,8.4062,,,,,
4168,-1114.8,1927,8.4064,,,,,
4169,-1114.8,1927,8.4065,,,,,
4170,-1115.2,1927,8.4067,,,,,
4171,-1115.2,1927,8.4069,,,,,
4172,-1115.6,1927,8.4071,,,,,
4173,-1115.6,1927,8.4073,,,,,
4174,-1116.1,1927,8.4075,,,,,
4175,-1116.1,1927,8.4076,,,,,
4176,-1116.5,1927,8.4078,,,,,
4177,-1116.5,1927,8.408,,,,,
4178,-1116.9,1927,8.4082,,,,,
4179,-1116.9,1927,8.4084,,,,,
4180,-1117.3,1927,8.4085,,,,,
4181,-1117.3,1927,8.4087,,,,,
4182,-1117.8,1927,8.4089,,,,,
4183,-1117.8,1927,8.4091,,,,,
4184,-1118.2,1927,8.4093,,,,,
4185,-1118.2,1927,8.4094,,,,,
4186,-1118.6,1927,8.4096,,,,,
4187,-1118.6,1927,8.4098,,,,,
4188,-1119,1927,8.41,,,,,
4189,-1119,1927,8.4102,,,,,
4190,-1119.5,1927,8.4103,,,,,
4191,-1119.5,1927,8.4105,,,,,
4192,-1119.9,1927,8.4107,,,,,
4193,-1119.9,1927,8.4109,,,,,
4194,-1120.3,1927,8.411,,,,,
4195,-1120.3,1927,8.4112,,,,,
4196,-1120.7,1927,8.4114,,,,,
4197,-1120.7,1927,8.4116,,,,,
4198,-1121.2,1927,8.4117,,,,,
4199,-1121.2,1927,8.4119,,,,,
4200,-1121.6,1927,8.4121,,,,,
4201,-1121.6,1927,8.4122,,,,,
4202,-1122,1927,8.4124,,,,,
4203,-1122,1927,8.4126,,,,,
4204,-1122.5,1927,8.4127,,,,,
4205,-1122.5,1927,8.4129,,,,,
4206,-1122.9,1927,8.4131,,,,,
4207,-1122.9,1927,8.4133,,,,,
4208,-1123.3,1927,8.4134,,,,,
4209,-1123.3,1927,8.4136,,,,,
4210,-1123.7,1927,8.4138,,,,,
4211,-1123.7,1927,8.4139,,,,,
4212,-1124.2,1927,8.4141,,,,,
4213,-1124.2,1927,8.4142,,,,,
4214,-1124.6,1927,8.4144,,,,,
4215,-1124.6,1927,8.4146,,,,,
4216,-1125,1927,8.4147,,,,,
4217,-1125,1927,8.4149,,,,,
4218,-1125.4,1927,8.4151,,,,,
4219,-1125.4,1927,8.4152,,,,,
4220,-1125.9,1927,8.4154,,,,,
4221,-1125.9,1927,8.4155,,,,,
4222,-1126.3,1927,8.4157,,,,,
4223,-1126.3,1927,8.4159,,,,,
4224,-1126.7,1927,8.416,,,,,
4225,-1126.7,1927,8.4162,,,,,
4226,-1127.1,1927,8.4163,,,,,
4227,-1127.1,1927,8.4165,,,,,
4228,-1127.6,1927,8.4166,,,,,
4229,-1127.6,1927,8.4168,,,,,
4230,-1128,1927,8.417,,,,,
4231,-1128,1927,8.4171,,,,,
4232,-1128.4,1927,8.4173,,,,,
4233,-1128.4,1927,8.4174,,,,,
4234,-1128.8,1927,8.4176,,,,,
4235,-1128.8,1927,8.4177,,,,,
4236,-1129.3,1927,8.4179,,,,,
4237,-1129.3,1927,8.418,,,,,
4238,-1129.7,1927,8.4182,,,,,
4239,-1129.7,1927,8.4183,,,,,
4240,-1130.1,1927,8.4185,,,,,
4241,-1130.1,1927,8.4186,,,,,
4242,-1130.5,1927,8.4188,,,,,
4243,-1130.5,1927,8.4189,,,,,
4244,-1131,1927,8.419,,,,,
4245,-1131,1927,8.4192,,,,,
4246,-1131.4,1927,8.4193,,,,,
4247,-1131.4,1927,8.4195,,,,,
4248,-1131.8,1927,8.4196,,,,,
4249,-1131.8,1927,8.4198,,,,,
4250,-1132.2,1927,8.4199,,,,,
4251,-1132.2,1927,8.42,,,,,
4252,-1132.7,1927,8.4202,,,,,
4253,-1132.7,1927,8.4203,,,,,
4254,-1133.1,1927,8.4205,,,,,
4255,-1133.1,1927,8.4206,,,,,
4256,-1133.5,1927,8.4207,,,,,
4257,-1133.5,1927,8.4209,,,,,
4258,-1133.9,1927,8.421,,,,,
4259,-1133.9,1927,8.4212,,,,,
4260,-1134.4,1927,8.4213,,,,,
4261,-1134.4,1927,8.4214,,,,,
4262,-1134.8,1927,8.4216,,,,,
4263,-1134.8,1927,8.4217,,,,,
4264,-1135.2,1927,8.4218,,,,,
4265,-1135.2,1927,8.422,,,,,
4266,-1135.6,1927,8.4221,,,,,
4267,-1135.7,1927,8.4222,,,,,
4268,-1136.1,1927,8.4223,,,,,
4269,-1136.1,1927,8.4225,,,,,
4270,-1136.5,1927,8.4226,,,,,
4271,-1136.5,1927,8.4227,,,,,
4272,-1136.9,1927,8.4229,,,,,
4273,-1136.9,1927,8.423,,,,,
4274,-1137.3,1927,8.4231,,,,,
4275,-1137.4,1927,8.4232,,,,,
4276,-1137.8,1927,8.4234,,,,,
4277,-1137.8,1927,8.4235,,,,,
4278,-1138.2,1927,8.4236,,,,,
4279,-1138.2,1927,8.4237,,,,,
4280,-1138.6,1927,8.4238,,,,,
4281,-1138.6,1927,8.424,,,,,
4282,-1139,1927,8.4241,,,,,
4283,-1139,1927,8.4242,,,,,
4284,-1139.5,1927,8.4243,,,,,
4285,-1139.5,1927,8.4244,,,,,
4286,-1139.9,1927,8.4246,,,,,
4287,-1139.9,1927,8.4247,,,,,
4288,-1140.3,1927,8.4248,,,,,
4289,-1140.3,1927,8.4249,,,,,
4290,-1140.7,1927,8.425,,,,,
4291,-1140.7,1927,8.4251,,,,,
4292,-1141.2,1927,8.4252,,,,,
4293,-1141.2,1927,8.4254,,,,,
4294,-1141.6,1927,8.4255,,,,,
4295,-1141.6,1927,8.4256,,,,,
4296,-1142,1927,8.4257,,,,,
4297,-1142,1927,8.4258,,,,,
4298,-1142.4,1927,8.4259,,,,,
4299,-1142.4,1927,8.426,,,,,
4300,-1142.9,1927,8.4261,,,,,
4301,-1142.9,1927,8.4262,,,,,
4302,-1143.3,1927,8.4263,,,,,
4303,-1143.3,1927,8.4265,,,,,
4304,-1143.7,1927,8.4266,,,,,
4305,-1143.7,1927,8.4267,,,,,
4306,-1144.1,1927,8.4268,,,,,
4307,-1144.1,1927,8.4269,,,,,
4308,-1144.6,1927,8.427,,,,,
4309,-1144.6,1927,8.4271,,,,,
4310,-1145,1927,8.4272,,,,,
4311,-1145,1927,8.4273,,,,,
4312,-1145.4,1927,8.4274,,,,,
4313,-1145.4,1927,8.4275,,,,,
4314,-1145.8,1927,8.4276,,,,,
4315,-1145.8,1927,8.4277,,,,,
4316,-1146.3,1927,8.4278,,,,,
4317,-1146.3,1927,8.4279,,,,,
4318,-1146.7,1927,8.428,,,,,
4319,-1146.7,1927,8.4281,,,,,
4320,-1147.1,1927,8.4282,,,,,
4321,-1147.1,1927,8.4283,,,,,
4322,-1147.5,1927,8.4284,,,,,
4323,-1147.5,1927,8.4285,,,,,
4324,-1148,1927,8.4285,,,,,
4325,-1148,1927,8.4286,,,,,
4326,-1148.4,1927,8.4287,,,,,
4327,-1148.4,1927,8.4288,,,,,
4328,-1148.8,1927,8.4289,,,,,
4329,-1148.8,1927,8.429,,,,,
4330,-1149.2,1927,8.4291,,,,,
4331,-1149.2,1927,8.4292,,,,,
4332,-1149.7,1927,8.4293,,,,,
4333,-1149.7,1927,8.4294,,,,,
4334,-1150.1,1927,8.4295,,,,,
4335,-1150.1,1927,8.4295,,,,,
4336,-1150.5,1927,8.4296,,,,,
4337,-1150.5,1927,8.4297,,,,,
4338,-1150.9,1927,8.4298,,,,,
4339,-1150.9,1927,8.4299,,,,,
4340,-1151.4,1927,8.43,,,,,
4341,-1151.4,1927,8.4301,,,,,
4342,-1151.8,1927,8.4301,,,,,
4343,-1151.8,1927,8.4302,,,,,
4344,-1152.2,1927,8.4303,,,,,
4345,-1152.2,1927,8.4304,,,,,
4346,-1152.6,1927,8.4305,,,,,
4347,-1152.6,1927,8.4305,,,,,
4348,-1153.1,1927,8.4306,,,,,
4349,-1153.1,1927,8.4307,,,,,
4350,-1153.5,1927,8.4308,,,,,
4351,-1153.5,1927,8.4309,,,,,
4352,-1153.9,1927,8.4309,,,,,
4353,-1153.9,1927,8.431,,,,,
4354,-1154.3,1927,8.4311,,,,,
4355,-1154.3,1927,8.4312,,,,,
4356,-1154.8,1927,8.4312,,,,,
4357,-1154.8,1927,8.4313,,,,,
4358,-1155.2,1927,8.4314,,,,,
4359,-1155.2,1927,8.4315,,,,,
4360,-1155.6,1927,8.4315,,,,,
4361,-1155.6,1927,8.4316,,,,,
4362,-1156,1927,8.4317,,,,,
4363,-1156,1927,8.4318,,,,,
4364,-1156.5,1927,8.4318,,,,,
4365,-1156.5,1927,8.4319,,,,,
4366,-1156.9,1927,8.432,,,,,
4367,-1156.9,1927,8.4321,,,,,
4368,-1157.3,1927,8.4321,,,,,
4369,-1157.3,1927,8.4322,,,,,
4370,-1157.7,1927,8.4323,,,,,
4371,-1157.7,1927,8.4323,,,,,
4372,-1158.1,1927,8.4324,,,,,
4373,-1158.1,1927,8.4325,,,,,
4374,-1158.6,1927,8.4325,,,,,
4375,-1158.6,1927,8.4326,,,,,
4376,-1159,1927,8.4327,,,,,
4377,-1159,1927,8.4327,,,,,
4378,-1159.4,1927,8.4328,,,,,
4379,-1159.4,1927,8.4329,,,,,
4380,-1159.8,1927,8.4329,,,,,
4381,-1159.8,1927,8.433,,,,,
4382,-1160.3,1927,8.4331,,,,,
4383,-1160.3,1927,8.4331,,,,,
4384,-1160.7,1927,8.4332,,,,,
4385,-1160.7,1927,8.4333,,,,,
4386,-1161.1,1927,8.4333,,,,,
4387,-1161.1,1927,8.4334,,,,,
4388,-1161.5,1927,8.4334,,,,,
4389,-1161.5,1927,8.4335,,,,,
4390,-1162,1927,8.4336,,,,,
4391,-1162,1927,8.4336,,,,,
4392,-1162.4,1927,8.4337,,,,,
4393,-1162.4,1927,8.4337,,,,,
4394,-1162.8,1927,8.4338,,,,,
4395,-1162.8,1927,8.4339,,,,,
4396,-1163.2,1927,8.4339,,,,,
4397,-1163.2,1927,8.434,,,,,
4398,-1163.7,1927,8.434,,,,,
4399,-1163.7,1927,8.4341,,,,,
4400,-1164.1,1927,8.4342,,,,,
4401,-1164.1,1927,8.4342,,,,,
4402,-1164.5,1927,8.4343,,,,,
4403,-1164.5,1927,8.4343,,,,,
4404,-1164.9,1927,8.4344,,,,,
4405,-1164.9,1927,8.4344,,,,,
4406,-1165.4,1927,8.4345,,,,,
4407,-1165.4,1927,8.4345,,,,,
4408,-1165.8,1927,8.4346,,,,,
4409,-1165.8,1927,8.4347,,,,,
4410,-1166.2,1927,8.4347,,,,,
4411,-1166.2,1927,8.4348,,,,,
4412,-1166.6,1927,8.4348,,,,,
4413,-1166.6,1927,8.4349,,,,,
4414,-1167.1,1927,8.4349,,,,,
4415,-1167.1,1927,8.435,,,,,
4416,-1167.5,1927,8.435,,,,,
4417,-1167.5,1927,8.4351,,,,,
4418,-1167.9,1927,8.4351,,,,,
4419,-1167.9,1927,8.4352,,,,,
4420,-1168.3,1927,8.4352,,,,,
4421,-1168.3,1927,8.4353,,,,,
4422,-1168.7,1927,8.4353,,,,,
4423,-1168.8,1927,8.4354,,,,,
4424,-1169.2,1927,8.4354,,,,,
4425,-1169.2,1927,8.4355,,,,,
4426,-1169.6,1927,8.4355,,,,,
4427,-1169.6,1927,8.4356,,,,,
4428,-1170,1927,8.4356,,,,,
4429,-1170,1927,8.4357,,,,,
4430,-1170.4,1927,8.4357,,,,,
4431,-1170.4,1927,8.4358,,,,,
4432,-1170.9,1927,8.4358,,,,,
4433,-1170.9,1927,8.4358,,,,,
4434,-1171.3,1927,8.4359,,,,,
4435,-1171.3,1927,8.4359,,,,,
4436,-1171.7,1927,8.436,,,,,
4437,-1171.7,1927,8.436,,,,,
4438,-1172.1,1927,8.4361,,,,,
4439,-1172.1,1927,8.4361,,,,,
4440,-1172.6,1927,8.4362,,,,,
4441,-1172.6,1927,8.4362,,,,,
4442,-1173,1927,8.4363,,,,,
4443,-1173,1927,8.4363,,,,,
4444,-1173.4,1927,8.4363,,,,,
4445,-1173.4,1927,8.4364,,,,,
4446,-1173.8,1927,8.4364,,,,,
4447,-1173.8,1927,8.4365,,,,,
4448,-1174.3,1927,8.4365,,,,,
4449,-1174.3,1927,8.4366,,,,,
4450,-1174.7,1927,8.4366,,,,,
4451,-1174.7,1927,8.4366,,,,,
4452,-1175.1,1927,8.4367,,,,,
4453,-1175.1,1927,8.4367,,,,,
4454,-1175.5,1927,8.4368,,,,,
4455,-1175.5,1927,8.4368,,,,,
4456,-1176,1927,8.4368,,,,,
4457,-1176,1927.1,8.4369,,,,,
4458,-1176.4,1927.1,8.4369,,,,,
4459,-1176.4,1927.1,8.437,,,,,
4460,-1176.8,1927.1,8.437,,,,,
4461,-1176.8,1927.1,8.437,,,,,
4462,-1177.2,1927.1,8.4371,,,,,
4463,-1177.2,1927.1,8.4371,,,,,
4464,-1177.7,1927.1,8.4372,,,,,
4465,-1177.7,1927.1,8.4372,,,,,
4466,-1178.1,1927.1,8.4372,,,,,
4467,-1178.1,1927.1,8.4373,,,,,
4468,-1178.5,1927.1,8.4373,,,,,
4469,-1178.5,1927.1,8.4373,,,,,
4470,-1178.9,1927.1,8.4374,,,,,
4471,-1178.9,1927.1,8.4374,,,,,
4472,-1179.4,1927.1,8.4375,,,,,
4473,-1179.4,1927.1,8.4375,,,,,
4474,-1179.8,1927.1,8.4375,,,,,
4475,-1179.8,1927.1,8.4376,,,,,
4476,-1180.2,1927.1,8.4376,,,,,
4477,-1180.2,1927.1,8.4376,,,,,
4478,-1180.6,1927.1,8.4377,,,,,
4479,-1180.6,1927.1,8.4377,,,,,
4480,-1181.1,1927.1,8.4377,,,,,
4481,-1181.1,1927.1,8.4378,,,,,
4482,-1181.5,1927.1,8.4378,,,,,
4483,-1181.5,1927.1,8.4378,,,,,
4484,-1181.9,1927.1,8.4379,,,,,
4485,-1181.9,1927.1,8.4379,,,,,
4486,-1182.3,1927.1,8.438,,,,,
4487,-1182.3,1927.1,8.438,,,,,
4488,-1182.8,1927.1,8.438,,,,,
4489,-1182.8,1927.1,8.4381,,,,,
4490,-1183.2,1927.1,8.4381,,,,,
4491,-1183.2,1927.1,8.4381,,,,,
4492,-1183.6,1927.1,8.4382,,,,,
4493,-1183.6,1927.1,8.4382,,,,,
4494,-1184,1927.1,8.4382,,,,,
4495,-1184,1927.1,8.4383,,,,,
4496,-1184.4,1927.1,8.4383,,,,,
4497,-1184.4,1927.1,8.4383,,,,,
4498,-1184.9,1927.1,8.4383,,,,,
4499,-1184.9,1927.1,8.4384,,,,,
4500,-1185.3,1927.1,8.4384,,,,,
4501,-1185.3,1927.1,8.4384,,,,,
4502,-1185.7,1927.1,8.4385,,,,,
4503,-1185.7,1927.1,8.4385,,,,,
4504,-1186.1,1927.1,8.4385,,,,,
4505,-1186.1,1927.1,8.4386,,,,,
4506,-1186.6,1927.1,8.4386,,,,,
4507,-1186.6,1927.1,8.4386,,,,,
4508,-1187,1927.1,8.4387,,,,,
4509,-1187,1927.1,8.4387,,,,,
4510,-1187.4,1927.1,8.4387,,,,,
4511,-1187.4,1927.1,8.4387,,,,,
4512,-1187.8,1927.1,8.4388,,,,,
4513,-1187.8,1927.1,8.4388,,,,,
4514,-1188.3,1927.1,8.4388,,,,,
4515,-1188.3,1927.1,8.4389,,,,,
4516,-1188.7,1927.1,8.4389,,,,,
4517,-1188.7,1927.1,8.4389,,,,,
4518,-1189.1,1927.1,8.439,,,,,
4519,-1189.1,1927.1,8.439,,,,,
4520,-1189.5,1927.1,8.439,,,,,
4521,-1189.5,1927.1,8.439,,,,,
4522,-1190,1927.1,8.4391,,,,,
4523,-1190,1927.1,8.4391,,,,,
4524,-1190.4,1927.1,8.4391,,,,,
4525,-1190.4,1927.1,8.4392,,,,,
4526,-1190.8,1927.1,8.4392,,,,,
4527,-1190.8,1927.1,8.4392,,,,,
4528,-1191.2,1927.1,8.4392,,,,,
4529,-1191.2,1927.1,8.4393,,,,,
4530,-1191.6,1927.1,8.4393,,,,,
4531,-1191.6,1927.1,8.4393,,,,,
4532,-1192.1,1927.1,8.4393,,,,,
4533,-1192.1,1927.1,8.4394,,,,,
4534,-1192.5,1927.1,8.4394,,,,,
4535,-1192.5,1927.1,8.4394,,,,,
4536,-1192.9,1927.1,8.4394,,,,,
4537,-1192.9,1927.1,8.4395,,,,,
4538,-1193.3,1927.1,8.4395,,,,,
4539,-1193.3,1927.1,8.4395,,,,,
4540,-1193.8,1927.1,8.4396,,,,,
4541,-1193.8,1927.1,8.4396,,,,,
4542,-1194.2,1927.1,8.4396,,,,,
4543,-1194.2,1927.1,8.4396,,,,,
4544,-1194.6,1927.1,8.4397,,,,,
4545,-1194.6,1927.1,8.4397,,,,,
4546,-1195,1927.1,8.4397,,,,,
4547,-1195,1927.1,8.4397,,,,,
4548,-1195.5,1927.1,8.4398,,,,,
4549,-1195.5,1927.1,8.4398,,,,,
4550,-1195.9,1927.1,8.4398,,,,,
4551,-1195.9,1927.1,8.4398,,,,,
4552,-1196.3,1927.1,8.4399,,,,,
4553,-1196.3,1927.1,8.4399,,,,,
4554,-1196.7,1927.1,8.4399,,,,,
4555,-1196.7,1927.1,8.4399,,,,,
4556,-1197.2,1927.1,8.44,,,,,
4557,-1197.2,1927.1,8.44,,,,,
4558,-1197.6,1927.1,8.44,,,,,
4559,-1197.6,1927.1,8.44,,,,,
4560,-1198,1927.1,8.4401,,,,,
4561,-1198,1927.1,8.4401,,,,,
4562,-1198.4,1927.1,8.4401,,,,,
4563,-1198.4,1927.1,8.4401,,,,,
4564,-1198.8,1927.1,8.4401,,,,,
4565,-1198.8,1927.1,8.4402,,,,,
4566,-1199.3,1927.1,8.4402,,,,,
4567,-1199.3,1927.1,8.4402,,,,,
4568,-1199.7,1927.1,8.4402,,,,,
4569,-1199.7,1927.1,8.4403,,,,,
4570,-1200.1,1927.1,8.4403,,,,,
4571,-1200.1,1927.1,8.4403,,,,,
4572,-1200.5,1927.1,8.4403,,,,,
4573,-1200.5,1927.1,8.4404,,,,,
4574,-1201,1927.1,8.4404,,,,,
4575,-1201,1927.1,8.4404,,,,,
4576,-1201.4,1927.1,8.4404,,,,,
4577,-1201.4,1927.1,8.4404,,,,,
4578,-1201.8,1927.1,8.4405,,,,,
4579,-1201.8,1927.1,8.4405,,,,,
4580,-1202.2,1927.1,8.4405,,,,,
4581,-1202.2,1927.1,8.4405,,,,,
4582,-1202.6,1927.1,8.4406,,,,,
4583,-1202.6,1927.1,8.4406,,,,,
4584,-1203.1,1927.1,8.4406,,,,,
4585,-1203.1,1927.1,8.4406,,,,,
4586,-1203.5,1927.1,8.4406,,,,,
4587,-1203.5,1927.1,8.4407,,,,,
4588,-1203.9,1927.1,8.4407,,,,,
4589,-1203.9,1927.1,8.4407,,,,,
4590,-1204.3,1927.1,8.4407,,,,,
4591,-1204.3,1927.1,8.4407,,,,,
4592,-1204.8,1927.1,8.4408,,,,,
4593,-1204.8,1927.1,8.4408,,,,,
4594,-1205.2,1927.1,8.4408,,,,,
4595,-1205.2,1927.1,8.4408,,,,,
4596,-1205.6,1927.1,8.4409,,,,,
4597,-1205.6,1927.1,8.4409,,,,,
4598,-1206,1927.1,8.4409,,,,,
4599,-1206,1927.1,8.4409,,,,,
4600,-1206.4,1927.1,8.4409,,,,,
4601,-1206.4,1927.1,8.441,,,,,
4602,-1206.9,1927.1,8.441,,,,,
4603,-1206.9,1927.1,8.441,,,,,
4604,-1207.3,1927.1,8.441,,,,,
4605,-1207.3,1927.1,8.441,,,,,
4606,-1207.7,1927.1,8.4411,,,,,
4607,-1207.7,1927.1,8.4411,,,,,
4608,-1208.1,1927.1,8.4411,,,,,
4609,-1208.1,1927.1,8.4411,,,,,
4610,-1208.6,1927.1,8.4411,,,,,
4611,-1208.6,1927.1,8.4412,,,,,
4612,-1209,1927.1,8.4412,,,,,
4613,-1209,1927.1,8.4412,,,,,
4614,-1209.4,1927.1,8.4412,,,,,
4615,-1209.4,1927.1,8.4412,,,,,
4616,-1209.8,1927.1,8.4413,,,,,
4617,-1209.8,1927.1,8.4413,,,,,
4618,-1210.2,1927.1,8.4413,,,,,
4619,-1210.2,1927.1,8.4413,,,,,
4620,-1210.7,1927.1,8.4413,,,,,
4621,-1210.7,1927.1,8.4414,,,,,
4622,-1211.1,1927.1,8.4414,,,,,
4623,-1211.1,1927.1,8.4414,,,,,
4624,-1211.5,1927.1,8.4414,,,,,
4625,-1211.5,1927.1,8.4414,,,,,
4626,-1211.9,1927.1,8.4414,,,,,
4627,-1211.9,1927.1,8.4415,,,,,
4628,-1212.3,1927.1,8.4415,,,,,
4629,-1212.3,1927.1,8.4415,,,,,
4630,-1212.8,1927.1,8.4415,,,,,
4631,-1212.8,1927.1,8.4415,,,,,
4632,-1213.2,1927.1,8.4416,,,,,
4633,-1213.2,1927.1,8.4416,,,,,
4634,-1213.6,1927.1,8.4416,,,,,
4635,-1213.6,1927.1,8.4416,,,,,
4636,-1214,1927.1,8.4416,,,,,
4637,-1214,1927.1,8.4417,,,,,
4638,-1214.5,1927.1,8.4417,,,,,
4639,-1214.5,1927.1,8.4417,,,,,
4640,-1214.9,1927.1,8.4417,,,,,
4641,-1214.8,1927.1,8.4417,,,,,
4642,-1215.2,1927.1,8.4418,,,,,
4643,-1215.2,1927.1,8.4418,,,,,
4644,-1215.6,1927.1,8.4418,,,,,
4645,-1215.6,1927.1,8.4418,,,,,
4646,-1215.9,1927.1,8.4418,,,,,
4647,-1215.9,1927.1,8.4419,,,,,
4648,-1216.3,1927.1,8.4419,,,,,
4649,-1216.3,1927.1,8.4419,,,,,
4650,-1216.6,1927.1,8.4419,,,,,
4651,-1216.6,1927.1,8.4419,,,,,
4652,-1217,1927.1,8.4419,,,,,
4653,-1217,1927.1,8.442,,,,,
4654,-1217.3,1927.1,8.442,,,,,
4655,-1217.3,1927.1,8.442,,,,,
4656,-1217.7,1927.1,8.442,,,,,
4657,-1217.7,1927.1,8.442,,,,,
4658,-1218.1,1927.1,8.4421,,,,,
4659,-1218,1927.1,8.4421,,,,,
4660,-1218.4,1927.1,8.4421,,,,,
4661,-1218.4,1927.1,8.4421,,,,,
4662,-1218.8,1927.1,8.4421,,,,,
4663,-1218.8,1927.1,8.4421,,,,,
4664,-1219.1,1927.1,8.4422,,,,,
4665,-1219.1,1927.1,8.4422,,,,,
