Time,f_flex,f_frac,f_grad,length
0,-1.9491,687.03,0.29567,40
1,1.8377,733.19,0.78267,40
2,-0.3912,730.11,1.1923,40
3,-1.9615,727.86,1.5116,40
4,-3.0796,726.14,1.759,40
5,-3.8999,724.75,1.9521,40
6,-4.5243,723.61,2.1042,40
7,-5.0195,722.64,2.2251,40
8,-5.4291,721.82,2.3218,40
9,-5.7814,721.11,2.3999,40
10,-6.0946,720.5,2.4633,40
11,-6.3807,719.96,2.5151,40
12,-6.6472,719.49,2.558,40
13,-6.8991,719.07,2.5937,40
14,-7.1395,718.7,2.6237,40
15,-7.3385,718.57,2.6543,40
16,-7.4787,718.47,2.6807,40
17,-7.5811,718.38,2.7027,40
18,-7.6621,718.29,2.7214,40
19,-7.7315,718.2,2.7373,40
20,-7.7948,718.12,2.751,40
21,-7.8553,718.04,2.7629,40
22,-7.9149,717.96,2.7733,40
23,-7.9746,717.89,2.7826,40
24,-8.035,717.81,2.7909,40
25,-8.0963,717.75,2.7984,40
26,-8.1586,717.68,2.8052,40
27,-8.2218,717.62,2.8115,40
28,-8.2859,717.56,2.8174,40
29,-8.3506,717.5,2.8229,40
30,-8.4161,717.44,2.8281,40
31,-8.482,717.39,2.8331,40
32,-8.5483,717.34,2.8378,40
33,-8.6149,717.29,2.8425,40
34,-8.6818,717.25,2.847,40
35,-8.7487,717.2,2.8514,40
36,-8.8157,717.16,2.8557,40
37,-8.8827,717.12,2.8599,40
38,-8.9496,717.08,2.8641,40
39,-9.0165,717.05,2.8683,40
40,-9.0832,717.02,2.8724,40
41,-9.1497,716.98,2.8765,40
42,-9.216,716.96,2.8806,40
43,-9.2821,716.93,2.8847,40
44,-9.3479,716.9,2.8888,40
45,-9.4135,716.88,2.8928,40
46,-9.4788,716.86,2.8969,40
47,-9.5438,716.84,2.901,40
48,-9.6084,716.82,2.9051,40
49,-9.6728,716.8,2.9092,40
50,-9.7368,716.79,2.9134,40
51,-9.8004,716.77,2.9175,40
52,-9.8637,716.76,2.9217,40
53,-9.9266,716.75,2.9258,40
54,-9.9892,716.74,2.9301,40
55,-10.051,716.74,2.9343,40
56,-10.113,716.73,2.9385,40
57,-10.175,716.73,2.9428,40
58,-10.236,716.73,2.9471,40
59,-10.296,716.73,2.9514,40
60,-10.357,716.73,2.9557,40
61,-10.417,716.73,2.9601,40
62,-10.476,716.73,2.9645,40
63,-10.535,716.74,2.9689,40
64,-10.594,716.74,2.9733,40
65,-10.653,716.75,2.9778,40
66,-10.711,716.76,2.9822,40
67,-10.769,716.77,2.9867,40
68,-10.826,716.78,2.9913,40
69,-10.883,716.79,2.9958,40
70,-10.939,716.81,3.0004,40
71,-10.996,716.82,3.005,40
72,-11.051,716.84,3.0097,40
73,-11.107,716.86,3.0143,40
74,-11.162,716.88,3.019,40
75,-11.217,716.9,3.0237,40
76,-11.271,716.92,3.0284,40
77,-11.325,716.94,3.0332,40
78,-11.379,716.96,3.038,40
79,-11.432,716.99,3.0428,40
80,-11.485,717.01,3.0476,40
81,-11.537,717.04,3.0525,40
82,-11.59,717.07,3.0574,40
83,-11.641,717.1,3.0623,40
84,-11.693,717.13,3.0673,40
85,-11.744,717.16,3.0722,40
86,-11.795,717.19,3.0772,40
87,-11.845,717.22,3.0823,40
88,-11.896,717.25,3.0873,40
89,-11.946,717.29,3.0924,40
90,-11.995,717.32,3.0975,40
91,-12.044,717.36,3.1026,40
92,-12.093,717.39,3.1078,40
93,-12.142,717.43,3.113,40
94,-12.19,717.47,3.1182,40
95,-12.238,717.51,3.1234,40
96,-12.285,717.55,3.1287,40
97,-12.333,717.59,3.134,40
98,-12.38,717.64,3.1393,40
99,-12.426,717.68,3.1447,40
100,-12.473,717.72,3.1501,40
101,-12.519,717.77,3.1555,40
102,-12.564,717.81,3.1609,40
103,-12.61,717.86,3.1664,40
104,-12.655,717.9,3.1719,40
105,-12.699,717.95,3.1774,40
106,-12.744,718,3.1829,40
107,-12.788,718.05,3.1885,40
108,-12.832,718.09,3.1941,40
109,-12.875,718.14,3.1998,40
110,-12.918,718.19,3.2054,40
111,-12.961,718.24,3.2111,40
112,-13.004,718.3,3.2169,40
113,-13.046,718.35,3.2226,40
114,-13.088,718.4,3.2284,40
115,-13.13,718.45,3.2342,40
116,-13.171,718.51,3.24,40
117,-13.212,718.56,3.2459,40
118,-13.253,718.62,3.2518,40
119,-13.294,718.67,3.2578,40
120,-13.334,718.73,3.2637,40
121,-13.374,718.79,3.2697,40
122,-13.414,718.84,3.2757,40
123,-13.453,718.9,3.2818,40
124,-13.492,718.96,3.2879,40
125,-13.531,719.02,3.294,40
126,-13.569,719.08,3.3001,40
127,-13.608,719.14,3.3063,40
128,-13.646,719.2,3.3125,40
129,-13.683,719.26,3.3188,40
130,-13.721,719.32,3.325,40
131,-13.758,719.38,3.3313,40
132,-13.795,719.44,3.3377,40
133,-13.832,719.5,3.3441,40
134,-13.868,719.57,3.3505,40
135,-13.904,719.63,3.3569,40
136,-13.94,719.69,3.3634,40
137,-13.975,719.76,3.3699,40
138,-14.011,719.82,3.3764,40
139,-14.046,719.88,3.383,40
140,-14.08,719.95,3.3896,40
141,-14.115,720.01,3.3963,40
142,-14.149,720.08,3.4029,40
143,-14.183,720.14,3.4097,40
144,-14.217,720.21,3.4164,40
145,-14.251,720.27,3.4232,40
146,-14.284,720.34,3.43,40
147,-14.317,720.41,3.4369,40
148,-14.35,720.47,3.4438,40
149,-14.382,720.54,3.4507,40
150,-14.414,720.61,3.4577,40
151,-14.446,720.68,3.4647,40
152,-14.478,720.75,3.4717,40
153,-14.51,720.82,3.4788,40
154,-14.541,720.88,3.4859,40
155,-14.572,720.95,3.4931,40
156,-14.603,721.02,3.5003,40
157,-14.633,721.09,3.5075,40
158,-14.664,721.16,3.5148,40
159,-14.694,721.23,3.5221,40
160,-14.724,721.3,3.5295,40
161,-14.754,721.37,3.5369,40
162,-14.783,721.44,3.5443,40
163,-14.813,721.51,3.5518,40
164,-14.842,721.58,3.5593,40
165,-14.871,721.65,3.5668,40
166,-14.9,721.72,3.5744,40
167,-14.928,721.79,3.5821,40
168,-14.957,721.87,3.5897,40
169,-14.985,721.94,3.5974,40
170,-15.013,722.01,3.6052,40
171,-15.041,722.08,3.613,40
172,-15.068,722.15,3.6208,40
173,-15.096,722.22,3.6287,40
174,-15.123,722.29,3.6366,40
175,-15.15,722.37,3.6446,40
176,-15.177,722.44,3.6526,40
177,-15.203,722.51,3.6607,40
178,-15.23,722.58,3.6688,40
179,-15.256,722.65,3.6769,40
180,-15.282,722.73,3.6851,40
181,-15.308,722.8,3.6934,40
182,-15.333,722.87,3.7017,40
183,-15.359,722.94,3.71,40
184,-15.384,723.02,3.7184,40
185,-15.409,723.09,3.7268,40
186,-15.434,723.16,3.7353,40
187,-15.458,723.24,3.7438,40
188,-15.483,723.31,3.7523,40
189,-15.507,723.38,3.761,40
190,-15.531,723.46,3.7696,40
191,-15.555,723.53,3.7783,40
192,-15.579,723.6,3.7871,40
193,-15.602,723.68,3.7959,40
194,-15.625,723.75,3.8048,40
195,-15.648,723.82,3.8137,40
196,-15.671,723.9,3.8227,40
197,-15.694,723.97,3.8317,40
198,-15.716,724.05,3.8408,40
199,-15.739,724.12,3.8499,40
200,-15.761,724.19,3.8591,40
201,-15.783,724.27,3.8683,40
202,-15.805,724.34,3.8776,40
203,-15.826,724.41,3.8869,40
204,-15.847,724.49,3.8963,40
205,-15.869,724.56,3.9058,40
206,-15.889,724.63,3.9153,40
207,-15.91,724.71,3.9249,40
208,-15.931,724.78,3.9345,40
209,-15.951,724.85,3.9442,40
210,-15.971,724.93,3.9539,40
211,-15.991,725,3.9637,40
212,-16.011,725.07,3.9736,40
213,-16.03,725.15,3.9835,40
214,-16.05,725.22,3.9935,40
215,-16.069,725.29,4.0035,40
216,-16.088,725.36,4.0136,40
217,-16.106,725.44,4.0238,40
218,-16.125,725.51,4.034,40
219,-16.143,725.58,4.0443,40
220,-16.161,725.66,4.0547,40
221,-16.179,725.73,4.0651,40
222,-16.197,725.8,4.0756,40
223,-16.214,725.87,4.0862,40
224,-16.232,725.95,4.0968,40
225,-16.249,726.02,4.1075,40
226,-16.266,726.09,4.1182,40
227,-16.282,726.16,4.129,40
228,-16.299,726.24,4.1399,40
229,-16.315,726.31,4.1509,40
230,-16.331,726.38,4.1619,40
231,-16.347,726.45,4.1731,40
232,-16.363,726.53,4.1842,40
233,-16.378,726.6,4.1955,40
234,-16.394,726.67,4.2068,40
235,-16.409,726.74,4.2182,40
236,-16.424,726.82,4.2297,40
237,-16.438,726.89,4.2412,40
238,-16.453,726.96,4.2529,40
239,-16.467,727.03,4.2646,40
240,-16.481,727.1,4.2764,40
241,-16.495,727.18,4.2882,40
242,-16.509,727.25,4.3002,40
243,-16.522,727.32,4.3122,40
244,-16.535,727.39,4.3243,40
245,-16.548,727.46,4.3365,40
246,-16.561,727.53,4.3488,40
247,-16.574,727.6,4.3611,40
248,-16.586,727.67,4.3736,40
249,-16.598,727.74,4.3861,40
250,-16.61,727.82,4.3987,40
251,-16.622,727.89,4.4114,40
252,-16.634,727.96,4.4242,40
253,-16.645,728.03,4.4371,40
254,-16.656,728.1,4.4501,40
255,-16.667,728.17,4.4632,40
256,-16.678,728.24,4.4763,40
257,-16.688,728.31,4.4896,40
258,-16.698,728.38,4.503,40
259,-16.709,728.45,4.5164,40
260,-16.718,728.52,4.53,40
261,-16.728,728.59,4.5436,40
262,-16.737,728.65,4.5574,40
263,-16.747,728.72,4.5712,40
264,-16.756,728.79,4.5852,40
265,-16.764,728.86,4.5992,40
266,-16.773,728.93,4.6134,40
267,-16.781,729,4.6277,40
268,-16.789,729.07,4.642,40
269,-16.797,729.14,4.6565,40
270,-16.805,729.2,4.6711,40
271,-16.812,729.27,4.6858,40
272,-16.82,729.34,4.7006,40
273,-16.827,729.41,4.7156,40
274,-16.833,729.48,4.7306,40
275,-16.84,729.54,4.7458,40
276,-16.846,729.61,4.7611,40
277,-16.852,729.68,4.7765,40
278,-16.858,729.75,4.792,40
279,-16.864,729.81,4.8076,40
280,-16.869,729.88,4.8234,40
281,-16.874,729.95,4.8393,40
282,-16.879,730.01,4.8553,40
283,-16.884,730.08,4.8715,40
284,-16.888,730.15,4.8877,40
285,-16.892,730.21,4.9041,40
286,-16.896,730.28,4.9207,40
287,-16.9,730.35,4.9374,40
288,-16.903,730.41,4.9542,40
289,-16.906,730.48,4.9711,40
290,-16.909,730.55,4.9882,40
291,-16.912,730.61,5.0055,40
292,-16.914,730.68,5.0228,40
293,-16.916,730.74,5.0404,40
294,-16.918,730.81,5.058,40
295,-16.92,730.88,5.0759,40
296,-16.921,730.94,5.0938,40
297,-16.922,731.01,5.112,40
298,-16.923,731.07,5.1302,40
299,-16.924,731.14,5.1487,40
300,-16.924,731.2,5.1673,40
301,-16.924,731.27,5.186,40
302,-16.924,731.33,5.205,40
303,-16.924,731.4,5.224,40
304,-16.923,731.46,5.2433,40
305,-16.922,731.52,5.2627,40
306,-16.92,731.59,5.2823,40
307,-16.919,731.65,5.3021,40
308,-16.917,731.72,5.322,40
309,-16.914,731.78,5.3422,40
310,-16.912,731.84,5.3625,40
311,-16.909,731.91,5.3829,40
312,-16.906,731.97,5.4036,40
313,-16.902,732.03,5.4245,40
314,-16.899,732.1,5.4455,40
315,-16.895,732.16,5.4668,40
316,-16.89,732.22,5.4882,40
317,-16.885,732.28,5.5098,40
318,-16.88,732.35,5.5316,40
319,-16.875,732.41,5.5537,40
320,-16.869,732.47,5.5759,40
321,-16.863,732.53,5.5983,40
322,-16.857,732.59,5.621,40
323,-16.85,732.66,5.6439,40
324,-16.843,732.72,5.6669,40
325,-16.835,732.78,5.6903,40
326,-16.827,732.84,5.7138,40
327,-16.819,732.9,5.7375,40
328,-16.81,732.96,5.7615,40
329,-16.801,733.02,5.7857,40
330,-16.792,733.08,5.8102,40
331,-16.782,733.15,5.8349,40
332,-16.772,733.21,5.8598,40
333,-16.762,733.27,5.885,40
334,-16.75,733.33,5.9104,40
335,-16.739,733.39,5.9361,40
336,-16.727,733.45,5.962,40
337,-16.715,733.51,5.9882,40
338,-16.702,733.57,6.0146,40
339,-16.689,733.63,6.0414,40
340,-16.675,733.69,6.0684,40
341,-16.661,733.75,6.0956,40
342,-16.646,733.81,6.1232,40
343,-16.631,733.86,6.151,40
344,-16.615,733.92,6.1791,40
345,-16.599,733.98,6.2075,40
346,-16.583,734.04,6.2362,40
347,-16.565,734.1,6.2652,40
348,-16.547,734.16,6.2945,40
349,-16.529,734.22,6.3241,40
350,-16.51,734.28,6.3541,40
351,-16.491,734.34,6.3843,40
352,-16.471,734.39,6.4149,40
353,-16.45,734.45,6.4458,40
354,-16.428,734.51,6.477,40
355,-16.407,734.57,6.5085,40
356,-16.384,734.63,6.5404,40
357,-16.361,734.69,6.5727,40
358,-16.337,734.74,6.6053,40
359,-16.312,734.8,6.6382,40
360,-16.287,734.86,6.6715,40
361,-16.261,734.92,6.7052,40
362,-16.234,734.98,6.7393,40
363,-16.207,735.03,6.7737,40
364,-16.178,735.09,6.8086,40
365,-16.149,735.15,6.8438,40
366,-16.12,735.21,6.8794,40
367,-16.104,735.28,6.9147,40
368,-16.084,735.36,6.9505,40
369,-16.089,735.47,6.9852,40
370,-16.083,735.59,7.0202,40
371,-16.082,735.72,7.0549,40
372,-16.07,735.85,7.0899,40
373,-16.063,736.01,7.1246,40
374,-16.059,736.18,7.1588,40
375,-16.057,736.37,7.1926,40
376,-16.039,736.56,7.2266,40
377,-16.01,736.76,7.261,40
378,-15.972,736.95,7.2958,40.5
379,-15.927,737.15,7.331,40.5
380,-15.877,737.34,7.3667,40.5
381,-15.822,737.54,7.4027,40.5
382,-15.763,737.74,7.4392,40.5
383,-15.702,737.93,7.4762,40.5
384,-15.639,738.13,7.5137,40.5
385,-15.574,738.33,7.5516,40.5
386,-15.509,738.52,7.5901,40.5
387,-15.444,738.72,7.629,40.5
388,-15.38,738.92,7.6685,40.5
389,-15.316,739.12,7.7085,40.5
390,-15.254,739.32,7.749,40.5
391,-15.193,739.52,7.7901,40.5
392,-14.627,739.72,7.8242,40.5
393,-14.423,739.95,7.8616,40.5
394,-14.311,740.17,7.9017,40.5
395,-14.23,740.39,7.9436,40.5
396,-14.162,740.61,7.9867,40.5
397,-14.099,740.83,8.0305,40.5
398,-14.04,741.05,8.0751,40.5
399,-13.985,741.26,8.1202,40.5
400,-13.887,741.44,8.1683,40.5
401,-13.827,741.64,8.2162,40.5
402,-13.773,741.83,8.2647,40.5
403,-13.724,742.03,8.3139,40.5
404,-13.681,742.23,8.3638,40.5
405,-13.67,742.46,8.4131,40.5
406,-13.659,742.68,8.4627,40.5
407,-13.649,742.91,8.5129,40.5
408,-13.642,743.14,8.5636,40.5
409,-13.639,743.37,8.6149,40.5
410,-13.638,743.6,8.6667,40.5
411,-13.642,743.84,8.7192,40.5
412,-13.65,744.08,8.7724,40.5
413,-13.661,744.32,8.8262,40.5
414,-13.677,744.56,8.8808,40.5
415,-13.696,744.81,8.9361,40.5
416,-13.719,745.07,8.9921,41
417,-13.747,745.32,9.049,41
418,-13.778,745.58,9.1066,41
419,-13.813,745.85,9.1651,41
420,-13.853,746.12,9.2243,41
421,-13.896,746.39,9.2845,41
422,-13.943,746.67,9.3455,41
423,-13.995,746.96,9.4075,41
424,-14.05,747.24,9.4703,41
425,-14.11,747.54,9.5342,41
426,-14.173,747.84,9.599,41
427,-14.239,748.15,9.6648,41
428,-14.309,748.46,9.7317,41
429,-14.382,748.78,9.7996,41
430,-14.459,749.11,9.8686,41
431,-14.537,749.45,9.9388,41
432,-14.619,749.79,10.01,41
433,-14.702,750.14,10.083,41
434,-14.787,750.49,10.156,41
435,-14.874,750.86,10.231,41
436,-14.962,751.23,10.308,41
437,-15.051,751.61,10.385,41
438,-15.14,752,10.464,41
439,-15.229,752.4,10.544,41
440,-15.317,752.8,10.626,41
441,-15.404,753.22,10.709,41
442,-15.49,753.64,10.794,41
443,-15.574,754.07,10.88,41
444,-15.655,754.52,10.968,41
445,-15.734,754.97,11.057,41
446,-15.81,755.43,11.148,41
447,-15.882,755.9,11.24,41
448,-15.95,756.38,11.334,41
449,-16.013,756.88,11.43,41
450,-16.072,757.38,11.527,41
451,-16.125,757.89,11.626,41.5
452,-16.173,758.42,11.727,41.5
453,-16.215,758.95,11.83,41.5
454,-16.25,759.5,11.934,41.5
455,-16.278,760.05,12.041,41.5
456,-16.299,760.62,12.149,41.5
457,-16.312,761.2,12.258,41.5
458,-16.317,761.78,12.37,41.5
459,-16.313,762.38,12.484,41.5
460,-16.3,762.99,12.599,41.5
461,-16.278,763.6,12.717,41.5
462,-16.247,764.22,12.836,41.5
463,-16.206,764.85,12.957,41.5
464,-16.156,765.48,13.081,41.5
465,-16.101,766.64,13.197,41.5
466,-16.403,767.74,13.319,41.5
467,-16.653,768.75,13.447,41.5
468,-16.865,769.73,13.577,41.5
469,-17.046,770.68,13.711,41.5
470,-17.202,771.62,13.847,41.5
471,-17.333,772.55,13.985,41.5
472,-17.443,773.47,14.126,41.5
473,-17.531,774.37,14.269,41.5
474,-17.601,775.27,14.414,41.5
475,-17.651,776.15,14.561,41.5
476,-17.683,777.02,14.71,41.5
477,-17.698,777.88,14.861,41.5
478,-17.696,778.72,15.015,41.5
479,-17.678,779.54,15.17,41.5
480,-17.643,780.35,15.327,41.5
481,-17.593,781.14,15.486,41.5
482,-17.527,781.91,15.647,41.5
483,-17.446,782.66,15.81,42
484,-17.349,783.39,15.975,42
485,-17.238,784.09,16.142,42
486,-17.112,784.76,16.311,42
487,-16.975,785.4,16.481,42
488,-16.826,786.01,16.654,42
489,-16.667,786.58,16.828,42
490,-16.501,787.12,17.004,42
491,-16.33,787.63,17.182,42
492,-16.155,788.11,17.361,42
493,-15.978,788.55,17.543,42
494,-15.801,788.97,17.726,42
495,-15.625,789.36,17.911,42
496,-15.451,789.72,18.097,42
497,-15.278,790.05,18.285,42
498,-15.108,790.36,18.475,42
499,-14.939,790.65,18.667,42
500,-14.77,790.92,18.861,42
501,-14.599,791.16,19.056,42
502,-14.427,791.39,19.253,42
503,-14.251,791.6,19.451,42
504,-14.069,791.79,19.652,42
505,-13.881,791.97,19.854,42
506,-13.685,792.14,20.058,42
507,-13.482,792.3,20.263,42
508,-13.27,792.45,20.471,42
509,-13.049,792.59,20.68,42
510,-12.82,792.72,20.891,42
511,-12.584,792.85,21.103,42
512,-12.339,792.98,21.318,42
513,-12.088,793.11,21.534,42
514,-11.83,793.23,21.752,42
515,-11.568,793.35,21.972,42.5
516,-11.301,793.47,22.194,42.5
517,-11.032,793.59,22.418,42.5
518,-10.761,793.71,22.644,42.5
519,-10.49,793.83,22.871,42.5
520,-10.22,793.96,23.101,42.5
521,-9.9528,794.08,23.333,42.5
522,-9.6898,794.21,23.566,42.5
523,-9.4319,794.34,23.802,42.5
524,-9.1801,794.47,24.04,42.5
525,-8.9351,794.6,24.279,42.5
526,-8.6973,794.73,24.521,42.5
527,-8.4671,794.86,24.765,42.5
528,-8.2446,795,25.012,42.5
529,-7.5926,795.11,25.257,42.5
530,-7.3161,795.25,25.507,42.5
531,-7.1409,795.4,25.761,42.5
532,-7.0023,795.54,26.018,42.5
533,-6.8793,795.69,26.278,42.5
534,-6.7655,795.83,26.541,42.5
535,-6.6593,795.98,26.806,42.5
536,-6.5601,796.14,27.074,42.5
537,-6.468,796.29,27.343,42.5
538,-6.3829,796.45,27.615,42.5
539,-6.3049,796.61,27.889,42.5
540,-6.2338,796.78,28.165,42.5
541,-6.1693,796.95,28.443,42.5
542,-6.1113,797.12,28.723,42.5
543,-6.0596,797.31,29.005,42.5
544,-6.0141,797.49,29.29,42.5
545,-5.9747,797.69,29.576,42.5
546,-5.9413,797.89,29.864,43
547,-5.9139,798.09,30.154,43
548,-5.8925,798.31,30.446,43
549,-5.8771,798.53,30.74,43
550,-5.8678,798.76,31.036,43
551,-5.8644,798.99,31.334,43
552,-5.8668,799.24,31.634,43
553,-5.8748,799.49,31.936,43
554,-5.8881,799.76,32.239,43
555,-5.9063,800.03,32.545,43
556,-5.9289,800.31,32.853,43
557,-5.9555,800.6,33.162,43
558,-5.9854,800.9,33.474,43
559,-6.0183,801.22,33.787,43
560,-6.0534,801.54,34.103,43
561,-6.0903,801.87,34.42,43
562,-6.1283,802.21,34.74,43
563,-6.1668,802.57,35.061,43
564,-6.2052,802.93,35.384,43
565,-6.2426,803.31,35.71,43
566,-6.2786,803.7,36.037,43
567,-6.3123,804.1,36.367,43
568,-6.3432,804.51,36.699,43
569,-6.3706,804.94,37.033,43
570,-6.3937,805.37,37.369,43
571,-6.4119,805.82,37.707,43
572,-6.4247,806.29,38.048,43
573,-6.4315,806.76,38.39,43
574,-6.4316,807.25,38.735,43
575,-6.4247,807.76,39.081,43
576,-6.4101,808.27,39.43,43
577,-6.3873,808.8,39.781,43.5
578,-6.3557,809.34,40.134,43.5
579,-6.3147,809.9,40.489,43.5
580,-6.2638,810.47,40.846,43.5
581,-6.2025,811.06,41.206,43.5
582,-6.1301,811.65,41.567,43.5
583,-6.0463,812.26,41.931,43.5
584,-5.9507,812.88,42.297,43.5
585,-5.8429,813.51,42.665,43.5
586,-5.7228,814.16,43.035,43.5
587,-5.5902,814.81,43.407,43.5
588,-5.4451,815.47,43.781,43.5
589,-5.2876,816.14,44.157,43.5
590,-5.1175,816.81,44.535,43.5
591,-4.769,817.8,44.913,43.5
592,-5.1864,819.04,45.295,43.5
593,-5.4812,820.15,45.682,43.5
594,-5.7112,821.21,46.074,43.5
595,-5.8955,822.23,46.47,43.5
596,-6.0438,823.23,46.869,43.5
597,-6.1624,824.21,47.27,43.5
598,-6.2556,825.17,47.675,43.5
599,-6.3268,826.11,48.081,43.5
600,-6.379,827.03,48.491,43.5
601,-6.4145,827.93,48.902,43.5
602,-6.4352,828.81,49.315,43.5
603,-6.4427,829.67,49.729,43.5
604,-6.438,830.52,50.146,43.5
605,-6.4219,831.34,50.563,43.5
606,-6.3947,832.14,50.982,43.5
607,-6.3565,832.91,51.402,43.5
608,-6.3073,833.66,51.823,44
609,-6.2467,834.38,52.244,44
610,-6.1745,835.07,52.666,44
611,-6.0905,835.73,53.089,44
612,-5.995,836.35,53.511,44
613,-5.8889,836.93,53.934,44
614,-5.7733,837.48,54.357,44
615,-5.6499,837.99,54.78,44
616,-5.5205,838.46,55.203,44
617,-5.3867,838.9,55.625,44
618,-5.2503,839.31,56.048,44
619,-5.1124,839.68,56.47,44
620,-4.9739,840.03,56.891,44
621,-4.8348,840.35,57.313,44
622,-4.695,840.64,57.733,44
623,-4.5535,840.91,58.153,44
624,-4.4091,841.16,58.573,44
625,-4.2602,841.39,58.992,44
626,-4.105,841.6,59.409,44
627,-3.9417,841.79,59.827,44
628,-3.7688,841.96,60.243,44
629,-3.5855,842.12,60.658,44
630,-3.391,842.27,61.072,44
631,-3.1852,842.41,61.485,44
632,-2.9683,842.53,61.898,44
633,-2.7405,842.66,62.308,44
634,-2.5027,842.77,62.718,44
635,-2.2557,842.88,63.127,44
636,-2.0002,842.99,63.534,44
637,-1.7375,843.09,63.94,44
638,-1.4684,843.19,64.345,44
639,-1.1943,843.29,64.748,44.5
640,-0.91624,843.4,65.15,44.5
641,-0.6357,843.5,65.55,44.5
642,-0.35411,843.6,65.949,44.5
643,-0.072941,843.7,66.346,44.5
644,0.20634,843.81,66.742,44.5
645,0.48218,843.92,67.135,44.5
646,0.75318,844.03,67.527,44.5
647,1.018,844.14,67.917,44.5
648,1.2756,844.25,68.305,44.5
649,1.525,844.36,68.69,44.5
650,1.7656,844.48,69.074,44.5
651,1.9968,844.6,69.455,44.5
652,2.2184,844.72,69.834,44.5
653,2.4302,844.84,70.211,44.5
654,3.1011,844.94,70.586,44.5
655,3.2427,845.05,70.965,44.5
656,3.3328,845.17,71.346,44.5
657,3.4025,845.29,71.725,44.5
658,3.4633,845.41,72.105,44.5
659,3.5176,845.53,72.483,44.5
660,3.5655,845.65,72.859,44.5
661,3.6065,845.78,73.234,44.5
662,3.6404,845.91,73.606,44.5
663,3.6672,846.04,73.976,44.5
664,3.6869,846.18,74.343,44.5
665,3.6994,846.32,74.707,44.5
666,3.7049,846.47,75.068,44.5
667,3.7032,846.62,75.425,44.5
668,3.6948,846.78,75.778,44.5
669,3.6797,846.94,76.127,44.5
670,3.6578,847.11,76.472,44.5
671,3.629,847.28,76.811,44.5
672,3.5932,847.46,77.146,45
673,3.5501,847.65,77.476,45
674,3.4996,847.84,77.801,45
675,3.4415,848.04,78.121,45
676,3.3755,848.25,78.435,45
677,3.3017,848.47,78.745,45
678,3.22,848.69,79.048,45
679,3.1306,848.93,79.347,45
680,3.0335,849.17,79.641,45
681,2.9292,849.42,79.929,45
682,2.818,849.68,80.212,45
683,2.7006,849.95,80.491,45
684,2.5775,850.22,80.764,45
685,2.4493,850.51,81.032,45
686,2.3171,850.81,81.296,45
687,2.1814,851.11,81.554,45
688,2.0434,851.43,81.808,45
689,1.9038,851.76,82.057,45
690,1.7636,852.09,82.301,45
691,1.6238,852.44,82.54,45
692,1.4852,852.8,82.774,45
693,1.3488,853.17,83.003,45
