Time,length,f_elec,f_flex,f_frac,f_grad,g_v
469,40,-66.525,-148.36,830.96,6.8991,-0.85363413
470,40,-66.543,-148.46,830.97,6.8968,-0.853371598
471,40,-66.562,-148.56,830.97,6.8945,-0.852065146
472,40,-66.58,-148.65,830.98,6.8923,-0.851752856
473,40,-66.599,-148.75,830.98,6.89,-0.85045553
474,40,-66.618,-148.85,830.98,6.8878,-0.850232165
475,40,-66.636,-148.95,830.99,6.8856,-0.849009591
476,40,-66.655,-149.04,830.99,6.8834,-0.848622419
477,40,-66.674,-149.14,831,6.8812,-0.84732061
478,40,-66.693,-149.24,831,6.8789,-0.847045511
479,40,-66.712,-149.34,831,6.8768,-0.845789165
480,40,-66.731,-149.43,831.01,6.8746,-0.845589261
481,40,-66.75,-149.53,831.01,6.8724,-0.844228552
482,40,-66.77,-149.63,831.02,6.8702,-0.843982721
483,40,-66.789,-149.72,831.02,6.8681,-0.84274155
484,40,-66.808,-149.82,831.02,6.8659,-0.842474361
485,40,-66.828,-149.91,831.03,6.8638,-0.841029427
486,40,-66.847,-150.01,831.03,6.8616,-0.841089829
487,40,-66.867,-150.11,831.04,6.8595,-0.839589689
488,40,-66.886,-150.2,831.04,6.8574,-0.839443255
489,40,-66.906,-150.3,831.05,6.8553,-0.838223556
490,40,-66.926,-150.39,831.05,6.8532,-0.838067215
491,40,-66.945,-150.49,831.05,6.8511,-0.836843068
492,40,-66.965,-150.58,831.06,6.849,-0.836536231
493,40,-66.985,-150.68,831.06,6.8469,-0.835492898
494,40,-67.005,-150.77,831.07,6.8449,-0.835209477
495,40,-67.025,-150.86,831.07,6.8428,-0.834029791
496,40,-67.045,-150.96,831.08,6.8408,-0.833918191
497,40,-67.065,-151.05,831.08,6.8387,-0.832576285
498,40,-67.086,-151.15,831.09,6.8367,-0.832620718
499,40,-67.106,-151.24,831.09,6.8346,-0.831311669
500,40,-67.126,-151.33,831.09,6.8326,-0.831138579
501,40,-67.146,-151.43,831.1,6.8306,-0.830043904
502,40,-67.167,-151.52,831.1,6.8286,-0.829850096
503,40,-67.187,-151.61,831.11,6.8266,-0.828705974
504,40,-67.208,-151.71,831.11,6.8246,-0.828530637
505,40,-67.228,-151.8,831.12,6.8226,-0.827331144
506,40,-67.249,-151.89,831.12,6.8206,-0.827161589
507,40,-67.27,-151.98,831.13,6.8187,-0.826272577
508,40,-67.291,-152.07,831.13,6.8167,-0.826123424
509,40,-67.311,-152.17,831.14,6.8147,-0.825121966
510,40,-67.332,-152.26,831.14,6.8128,-0.825218877
511,40,-67.353,-152.35,831.15,6.8108,-0.824328669
512,40,-67.374,-152.44,831.15,6.8089,-0.824192756
513,40,-67.395,-152.53,831.16,6.807,-0.823360638
514,40,-67.416,-152.62,831.16,6.805,-0.823359746
515,40,-67.437,-152.71,831.17,6.8031,-0.822285057
516,40,-67.458,-152.8,831.17,6.8012,-0.822304766
517,40,-67.479,-152.89,831.18,6.7993,-0.821376601
518,40,-67.501,-152.98,831.18,6.7974,-0.821593585
519,40,-67.522,-153.07,831.19,6.7955,-0.821326085
520,40,-67.543,-153.16,831.19,6.7936,-0.82187672
521,40,-67.565,-153.25,831.2,6.7917,-0.822704388
522,40,-67.586,-153.34,831.2,6.7899,-0.822631405
523,40,-67.608,-153.43,831.21,6.788,-0.822843636
524,40,-67.629,-153.52,831.22,6.7861,-0.822996106
525,40,-67.651,-153.61,831.22,6.7843,-0.823179386
526,40,-67.672,-153.7,831.23,6.7824,-0.823520902
527,40,-67.694,-153.79,831.23,6.7806,-0.824174648
528,40,-67.715,-153.88,831.24,6.7788,-0.823700164
529,40,-67.737,-153.96,831.24,6.7769,-0.823897442
530,40,-67.759,-154.05,831.25,6.7751,-0.823913276
531,40,-67.78,-154.14,831.25,6.7733,-0.824063653
532,40,-67.802,-154.23,831.26,6.7715,-0.824204674
533,40,-67.824,-154.32,831.27,6.7697,-0.824258692
534,40,-67.846,-154.4,831.27,6.7679,-0.824388236
535,40,-67.868,-154.49,831.28,6.7661,-0.824285182
536,40,-67.89,-154.58,831.28,6.7643,-0.824385427
537,40,-67.912,-154.66,831.29,6.7625,-0.824454194
538,40,-67.934,-154.75,831.29,6.7607,-0.824497345
539,40,-67.956,-154.84,831.3,6.7589,-0.825060495
540,40,-67.978,-154.92,831.31,6.7572,-0.824523265
541,40,-68,-155.01,831.31,6.7554,-0.824548703
542,40,-68.022,-155.09,831.32,6.7536,-0.824523989
543,40,-68.044,-155.18,831.32,6.7519,-0.824664498
544,40,-68.066,-155.26,831.33,6.7501,-0.82469749
545,40,-68.089,-155.35,831.34,6.7484,-0.824907525
546,40,-68.111,-155.43,831.34,6.7467,-0.825658838
547,40,-68.133,-155.52,831.35,6.7449,-0.826055446
548,40,-68.155,-155.6,831.36,6.7432,-0.827657054
549,40,-68.178,-155.69,831.36,6.7415,-0.82847754
550,40,-68.2,-155.77,831.37,6.7398,-0.828750816
551,40,-68.223,-155.85,831.37,6.738,-0.830216225
552,40,-68.245,-155.94,831.38,6.7363,-0.830944879
553,40,-68.267,-156.02,831.39,6.7346,-0.831159165
554,40,-68.29,-156.11,831.39,6.7329,-0.832389112
555,40,-68.312,-156.19,831.4,6.7312,-0.833041717
556,40,-68.335,-156.27,831.41,6.7296,-0.833164782
557,40,-68.357,-156.35,831.41,6.7279,-0.834380042
558,40,-68.38,-156.44,831.42,6.7262,-0.834614914
559,40,-68.403,-156.52,831.43,6.7245,-0.835689899
560,40,-68.425,-156.6,831.43,6.7228,-0.83606694
561,40,-68.448,-156.68,831.44,6.7212,-0.837087538
562,40,-68.47,-156.76,831.45,6.7195,-0.837427209
563,40,-68.493,-156.85,831.45,6.7179,-0.838766022
564,40,-68.516,-156.93,831.46,6.7162,-0.838811721
565,40,-68.538,-157.01,831.47,6.7146,-0.840172325
566,40,-68.561,-157.09,831.47,6.7129,-0.840409377
567,40,-68.584,-157.17,831.48,6.7113,-0.841508644
568,40,-68.607,-157.25,831.49,6.7096,-0.841815008
569,40,-68.629,-157.33,831.49,6.708,-0.842887721
570,40,-68.652,-157.41,831.5,6.7064,-0.843163694
571,40,-68.675,-157.49,831.51,6.7048,-0.844318532
572,40,-68.698,-157.57,831.51,6.7032,-0.844485331
573,40,-68.721,-157.65,831.52,6.7015,-0.845696125
574,40,-68.744,-157.73,831.53,6.6999,-0.845746128
575,40,-68.767,-157.81,831.53,6.6983,-0.846386791
576,40,-68.79,-157.88,831.54,6.6967,-0.847453549
577,40,-68.813,-157.96,831.55,6.6951,-0.847694325
578,40,-68.835,-158.04,831.56,6.6935,-0.848903107
579,40,-68.859,-158.12,831.56,6.6919,-0.849156419
580,40,-68.881,-158.2,831.57,6.6903,-0.849672326
581,40,-68.905,-158.28,831.58,6.6888,-0.850807555
582,40,-68.928,-158.35,831.58,6.6872,-0.850897775
583,40,-68.951,-158.43,831.59,6.6856,-0.851770686
584,40,-68.974,-158.51,831.6,6.684,-0.852626254
585,40,-68.997,-158.58,831.61,6.6825,-0.852867692
586,40,-69.02,-158.66,831.61,6.6809,-0.85347381
587,40,-69.043,-158.74,831.62,6.6794,-0.854580191
588,40,-69.066,-158.81,831.63,6.6778,-0.854687657
589,40,-69.089,-158.89,831.64,6.6762,-0.855320276
590,40,-69.113,-158.96,831.64,6.6747,-0.856505809
591,40,-69.136,-159.04,831.65,6.6731,-0.856656432
592,40,-69.159,-159.12,831.66,6.6716,-0.857321771
593,40,-69.182,-159.19,831.67,6.6701,-0.858558848
594,40,-69.206,-159.26,831.67,6.6685,-0.858588158
595,40,-69.229,-159.34,831.68,6.667,-0.859285802
596,40,-69.252,-159.41,831.69,6.6655,-0.860303551
597,40,-69.275,-159.49,831.7,6.6639,-0.860682028
598,40,-69.299,-159.56,831.7,6.6624,-0.861169966
599,40,-69.322,-159.64,831.71,6.6609,-0.862040361
600,40,-69.345,-159.71,831.72,6.6594,-0.863184768
601,40,-69.369,-159.78,831.73,6.6579,-0.863443562
602,40,-69.392,-159.86,831.74,6.6564,-0.864179637
603,40,-69.416,-159.93,831.74,6.6549,-0.86534999
604,40,-69.439,-160,831.75,6.6534,-0.865566849
605,40,-69.462,-160.07,831.76,6.6519,-0.866107576
606,40,-69.486,-160.15,831.77,6.6504,-0.866911663
607,40,-69.509,-160.22,831.78,6.6489,-0.867551234
608,40,-69.533,-160.29,831.78,6.6474,-0.868711734
609,40,-69.556,-160.36,831.79,6.6459,-0.868831713
610,40,-69.58,-160.43,831.8,6.6444,-0.869621777
611,40,-69.603,-160.5,831.81,6.6429,-0.870187857
612,40,-69.627,-160.57,831.82,6.6415,-0.870752711
613,40,-69.65,-160.64,831.83,6.64,-0.871961849
614,40,-69.674,-160.72,831.83,6.6385,-0.872172413
615,40,-69.697,-160.79,831.84,6.637,-0.87265472
616,40,-69.721,-160.86,831.85,6.6356,-0.873417106
617,40,-69.744,-160.93,831.86,6.6341,-0.874039498
618,40,-69.768,-160.99,831.87,6.6327,-0.875091409
619,40,-69.792,-161.06,831.88,6.6312,-0.875354461
620,40,-69.815,-161.13,831.88,6.6297,-0.875888351
621,40,-69.839,-161.2,831.89,6.6283,-0.876648758
622,40,-69.862,-161.27,831.9,6.6268,-0.877232577
623,40,-69.886,-161.34,831.91,6.6254,-0.877754059
624,40,-69.91,-161.41,831.92,6.624,-0.879027738
625,40,-69.933,-161.47,831.93,6.6225,-0.879071751
626,40,-69.957,-161.54,831.94,6.6211,-0.879984702
627,40,-69.981,-161.61,831.94,6.6196,-0.88052671
628,40,-70.004,-161.68,831.95,6.6182,-0.881406814
629,40,-70.028,-161.74,831.96,6.6168,-0.882010988
630,40,-70.052,-161.81,831.97,6.6154,-0.882904026
631,40,-70.076,-161.88,831.98,6.6139,-0.883617736
632,40,-70.099,-161.94,831.99,6.6125,-0.884403412
633,40,-70.123,-162.01,832,6.6111,-0.885070113
634,40,-70.147,-162.07,832.01,6.6097,-0.886259785
635,40,-70.17,-162.14,832.01,6.6083,-0.886473312
636,40,-70.194,-162.21,832.02,6.6069,-0.887290631
637,40,-70.218,-162.27,832.03,6.6055,-0.88819319
638,40,-70.242,-162.34,832.04,6.604,-0.888572507
639,40,-70.266,-162.4,832.05,6.6026,-0.889463679
640,40,-70.289,-162.46,832.06,6.6012,-0.890168963
641,40,-70.313,-162.53,832.07,6.5998,-0.890958207
642,40,-70.337,-162.59,832.08,6.5984,-0.891651622
643,40,-70.361,-162.66,832.09,6.5971,-0.892186882
644,40,-70.385,-162.72,832.1,6.5957,-0.892983037
645,40,-70.408,-162.78,832.11,6.5943,-0.893718287
646,40,-70.432,-162.85,832.11,6.5929,-0.894498948
647,40,-70.456,-162.91,832.12,6.5915,-0.894949075
648,40,-70.48,-162.97,832.13,6.5901,-0.895801682
649,40,-70.504,-163.03,832.14,6.5887,-0.896537539
650,40,-70.528,-163.09,832.15,6.5874,-0.897003225
651,40,-70.552,-163.16,832.16,6.586,-0.897825203
652,40,-70.575,-163.22,832.17,6.5846,-0.898630087
653,40,-70.599,-163.28,832.18,6.5832,-0.899026823
654,40,-70.623,-163.34,832.19,6.5819,-0.899908341
655,40,-70.647,-163.4,832.2,6.5805,-0.900561765
656,40,-70.671,-163.46,832.21,6.5791,-0.901277013
657,40,-70.695,-163.52,832.22,6.5778,-0.901811703
658,40,-70.719,-163.58,832.23,6.5764,-0.902442647
659,40,-70.743,-163.64,832.24,6.5751,-0.903327479
660,40,-70.767,-163.7,832.25,6.5737,-0.903535336
661,40,-70.79,-163.76,832.26,6.5724,-0.904613029
662,40,-70.814,-163.82,832.27,6.571,-0.90536206
663,40,-70.838,-163.88,832.28,6.5697,-0.906097806
664,40,-70.862,-163.94,832.29,6.5683,-0.90680453
665,40,-70.886,-163.99,832.3,6.567,-0.907427208
666,40,-70.91,-164.05,832.31,6.5656,-0.908381668
667,40,-70.934,-164.11,832.32,6.5643,-0.908798798
668,40,-70.958,-164.17,832.33,6.5629,-0.9096814
669,40,-70.982,-164.22,832.34,6.5616,-0.910402092
670,40,-71.006,-164.28,832.35,6.5603,-0.910912897
671,40,-71.03,-164.34,832.36,6.5589,-0.911976344
672,40,-71.054,-164.4,832.37,6.5576,-0.912237101
673,40,-71.078,-164.45,832.38,6.5563,-0.913739547
674,40,-71.102,-164.51,832.39,6.5549,-0.914682722
675,40,-71.126,-164.56,832.4,6.5536,-0.915297679
676,40,-71.15,-164.62,832.41,6.5523,-0.916257895
677,40,-71.174,-164.67,832.42,6.551,-0.917172237
678,40,-71.198,-164.73,832.43,6.5496,-0.917832515
679,40,-71.222,-164.78,832.44,6.5483,-0.918688448
680,40,-71.246,-164.84,832.45,6.547,-0.919684222
681,40,-71.269,-164.89,832.46,6.5457,-0.920452645
682,40,-71.293,-164.95,832.47,6.5444,-0.92108301
683,40,-71.317,-165,832.48,6.5431,-0.922388022
684,40,-71.341,-165.05,832.49,6.5418,-0.923372327
685,40,-71.365,-165.11,832.5,6.5404,-0.924290684
686,40,-71.389,-165.16,832.51,6.5391,-0.925208833
687,40,-71.413,-165.21,832.52,6.5378,-0.926014911
688,40,-71.437,-165.26,832.53,6.5365,-0.926608847
689,40,-71.461,-165.32,832.54,6.5352,-0.927897064
690,40,-71.485,-165.37,832.55,6.5339,-0.928831246
691,40,-71.509,-165.42,832.56,6.5326,-0.929671365
692,40,-71.533,-165.47,832.57,6.5313,-0.930768383
693,40,-71.557,-165.52,832.59,6.53,-0.931581711
694,40,-71.581,-165.57,832.6,6.5287,-0.932374492
695,40,-71.605,-165.62,832.61,6.5274,-0.933677365
696,40,-71.629,-165.67,832.62,6.5261,-0.934864521
697,40,-71.652,-165.72,832.63,6.5248,-0.935633353
698,40,-71.676,-165.77,832.64,6.5236,-0.936889806
699,40,-71.7,-165.82,832.65,6.5223,-0.937158787
700,40,-71.724,-165.87,832.66,6.521,-0.938687108
701,40,-71.748,-165.92,832.67,6.5197,-0.939697358
702,40,-71.772,-165.97,832.68,6.5184,-0.940882048
703,40,-71.796,-166.02,832.69,6.5171,-0.942005734
704,40,-71.82,-166.06,832.71,6.5158,-0.942689374
705,40,-71.844,-166.11,832.72,6.5146,-0.944144732
706,40,-71.867,-166.16,832.73,6.5133,-0.945447065
707,40,-71.891,-166.21,832.74,6.512,-0.946651416
708,40,-71.915,-166.25,832.75,6.5107,-0.947129865
709,40,-71.939,-166.3,832.76,6.5095,-0.948826052
710,40,-71.963,-166.35,832.77,6.5082,-0.950000506
711,40,-71.987,-166.39,832.78,6.5069,-0.950731117
712,40,-72.01,-166.44,832.8,6.5056,-0.952552236
713,40,-72.034,-166.48,832.81,6.5044,-0.953778208
714,40,-72.058,-166.53,832.82,6.5031,-0.955093707
715,40,-72.082,-166.57,832.83,6.5018,-0.955819402
716,40,-72.106,-166.62,832.84,6.5005,-0.957653566
717,40,-72.129,-166.66,832.85,6.4993,-0.958766899
718,40,-72.153,-166.71,832.86,6.498,-0.959514319
719,40,-72.177,-166.75,832.88,6.4967,-0.961263546
720,40,-72.2,-166.79,832.89,6.4955,-0.962475112
721,40,-72.224,-166.84,832.9,6.4942,-0.963287359
722,40,-72.248,-166.88,832.91,6.4929,-0.964971547
723,40,-72.272,-166.92,832.92,6.4917,-0.966036285
724,40,-72.295,-166.97,832.93,6.4904,-0.967051967
725,40,-72.319,-167.01,832.95,6.4892,-0.968487435
726,40,-72.342,-167.05,832.96,6.4879,-0.969897902
727,40,-72.366,-167.09,832.97,6.4866,-0.970535256
728,40,-72.39,-167.13,832.98,6.4854,-0.972236183
729,40,-72.413,-167.17,832.99,6.4841,-0.972999032
730,40,-72.437,-167.21,833,6.4829,-0.974823237
731,40,-72.461,-167.25,833.02,6.4816,-0.975982715
732,40,-72.484,-167.29,833.03,6.4803,-0.976870762
733,40,-72.508,-167.33,833.04,6.4791,-0.978468739
734,40,-72.531,-167.37,833.05,6.4778,-0.979376713
735,40,-72.555,-167.41,833.06,6.4766,-0.981010667
736,40,-72.578,-167.45,833.08,6.4753,-0.982356408
737,40,-72.602,-167.49,833.09,6.4741,-0.983026753
738,40,-72.625,-167.53,833.1,6.4728,-0.984872004
739,40,-72.649,-167.57,833.11,6.4716,-0.985538591
740,40,-72.672,-167.6,833.13,6.4703,-0.987266876
741,40,-72.696,-167.64,833.14,6.4691,-0.98816232
742,40,-72.719,-167.68,833.15,6.4678,-0.989669551
743,40,-72.742,-167.72,833.16,6.4666,-0.990483273
744,40,-72.766,-167.75,833.17,6.4653,-0.992245647
745,40,-72.789,-167.79,833.19,6.4641,-0.993109906
746,40,-72.813,-167.82,833.2,6.4628,-0.994758756
747,40,-72.836,-167.86,833.21,6.4616,-0.995385364
748,40,-72.859,-167.89,833.22,6.4603,-0.997268575
749,40,-72.883,-167.93,833.24,6.4591,-0.998357697
750,40,-72.906,-167.96,833.25,6.4578,-0.999183528
751,40,-72.929,-168,833.26,6.4566,-1.000543471
752,40,-72.952,-168.03,833.27,6.4553,-1.00210531
753,40,-72.976,-168.07,833.29,6.4541,-1.002963865
754,40,-72.999,-168.1,833.3,6.4528,-1.004726634
755,40,-73.022,-168.13,833.31,6.4516,-1.005369767
756,40,-73.045,-168.16,833.33,6.4504,-1.007166391
757,40,-73.068,-168.2,833.34,6.4491,-1.00784509
758,40,-73.092,-168.23,833.35,6.4479,-1.009851867
759,40,-73.115,-168.26,833.36,6.4466,-1.010405063
760,40,-73.138,-168.29,833.38,6.4454,-1.01228217
761,40,-73.161,-168.32,833.39,6.4441,-1.013036042
762,40,-73.184,-168.35,833.4,6.4429,-1.014828743
763,40,-73.207,-168.38,833.42,6.4417,-1.015632244
764,40,-73.23,-168.41,833.43,6.4404,-1.016778865
765,40,-73.253,-168.44,833.44,6.4392,-1.018610448
766,40,-73.276,-168.47,833.46,6.4379,-1.019499813
767,40,-73.299,-168.5,833.47,6.4367,-1.021066061
768,40,-73.322,-168.53,833.48,6.4355,-1.022051101
769,40,-73.345,-168.56,833.5,6.4342,-1.023205219
770,40,-73.368,-168.59,833.51,6.433,-1.024891843
771,40,-73.391,-168.61,833.52,6.4317,-1.025805251
772,40,-73.414,-168.64,833.54,6.4305,-1.027579383
773,40,-73.437,-168.67,833.55,6.4293,-1.028278211
774,40,-73.46,-168.7,833.56,6.428,-1.029672761
775,40,-73.482,-168.72,833.58,6.4268,-1.031290409
776,40,-73.505,-168.75,833.59,6.4256,-1.032122081
777,40,-73.528,-168.77,833.6,6.4243,-1.033471716
778,40,-73.551,-168.8,833.62,6.4231,-1.03534755
779,40,-73.574,-168.82,833.63,6.4218,-1.03604702
780,40,-73.596,-168.85,833.64,6.4206,-1.037589765
781,40,-73.619,-168.87,833.66,6.4194,-1.039347908
782,40,-73.642,-168.9,833.67,6.4181,-1.040172758
783,40,-73.664,-168.92,833.68,6.4169,-1.041604928
784,40,-73.687,-168.94,833.7,6.4157,-1.043504232
785,40,-73.71,-168.97,833.71,6.4144,-1.044281769
786,40,-73.732,-168.99,833.73,6.4132,-1.04576886
787,40,-73.755,-169.01,833.74,6.4119,-1.046939464
788,40,-73.777,-169.03,833.75,6.4107,-1.048894712
789,40,-73.8,-169.05,833.77,6.4095,-1.049814509
790,40,-73.822,-169.07,833.78,6.4082,-1.051179402
791,40,-73.845,-169.09,833.8,6.407,-1.053002609
792,40,-73.867,-169.11,833.81,6.4058,-1.054011686
793,40,-73.89,-169.13,833.82,6.4045,-1.055302195
794,40,-73.912,-169.15,833.84,6.4033,-1.056729595
795,40,-73.934,-169.17,833.85,6.4021,-1.058651789
796,40,-73.957,-169.19,833.87,6.4008,-1.059951243
797,40,-73.979,-169.21,833.88,6.3996,-1.061445787
798,40,-74.001,-169.23,833.9,6.3983,-1.063015081
799,40,-74.023,-169.25,833.91,6.3971,-1.064479591
800,40,-74.046,-169.26,833.92,6.3959,-1.066562708
801,40,-74.068,-169.28,833.94,6.3946,-1.067696453
802,40,-74.09,-169.3,833.95,6.3934,-1.06911914
803,40,-74.112,-169.31,833.97,6.3921,-1.070901422
804,40,-74.134,-169.33,833.98,6.3909,-1.072133016
805,40,-74.156,-169.34,834,6.3897,-1.074302149
806,40,-74.178,-169.36,834.01,6.3884,-1.075381852
807,40,-74.2,-169.37,834.03,6.3872,-1.07702417
808,40,-74.222,-169.39,834.04,6.3859,-1.078440336
809,40,-74.244,-169.4,834.06,6.3847,-1.080063311
810,40,-74.266,-169.41,834.07,6.3835,-1.081644499
811,40,-74.288,-169.43,834.08,6.3822,-1.0836111
812,40,-74.31,-169.44,834.1,6.381,-1.084739513
813,40,-74.332,-169.45,834.11,6.3797,-1.086216937
814,40,-74.353,-169.46,834.13,6.3785,-1.087833257
815,40,-74.375,-169.48,834.14,6.3773,-1.089473154
816,40,-74.397,-169.49,834.16,6.376,-1.091000082
817,40,-74.419,-169.5,834.17,6.3748,-1.092532667
818,40,-74.44,-169.51,834.19,6.3735,-1.094128015
819,40,-74.462,-169.52,834.2,6.3723,-1.096181774
820,40,-74.483,-169.53,834.22,6.371,-1.097203493
821,40,-74.505,-169.54,834.24,6.3698,-1.098897757
822,40,-74.527,-169.55,834.25,6.3685,-1.100404989
823,40,-74.548,-169.55,834.27,6.3673,-1.102091784
824,40,-74.57,-169.56,834.28,6.366,-1.103592298
825,40,-74.591,-169.57,834.3,6.3648,-1.105225485
826,40,-74.612,-169.58,834.31,6.3635,-1.106943717
827,40,-74.634,-169.58,834.33,6.3623,-1.108613736
828,40,-74.655,-169.59,834.34,6.361,-1.110607063
829,40,-74.676,-169.6,834.36,6.3598,-1.112292139
830,40,-74.698,-169.6,834.37,6.3585,-1.114040924
831,40,-74.719,-169.61,834.39,6.3573,-1.116023733
832,40,-74.74,-169.61,834.41,6.356,-1.118141904
833,40,-74.761,-169.62,834.42,6.3548,-1.120278979
834,40,-74.782,-169.62,834.44,6.3535,-1.122223249
835,40,-74.803,-169.62,834.45,6.3523,-1.124424503
836,40,-74.824,-169.63,834.47,6.351,-1.126498022
837,40,-74.845,-169.63,834.48,6.3497,-1.128567997
838,40,-74.866,-169.63,834.5,6.3485,-1.1308604
839,40,-74.887,-169.63,834.52,6.3472,-1.132646522
840,40,-74.908,-169.64,834.53,6.346,-1.13496659
841,40,-74.929,-169.64,834.55,6.3447,-1.137061367
842,40,-74.949,-169.64,834.56,6.3434,-1.139194482
843,40,-74.97,-169.64,834.58,6.3422,-1.141327639
844,40,-74.991,-169.64,834.6,6.3409,-1.143475935
845,40,-75.011,-169.64,834.61,6.3396,-1.145582874
846,40,-75.032,-169.64,834.63,6.3384,-1.147669141
847,40,-75.052,-169.64,834.65,6.3371,-1.149892454
848,40,-75.073,-169.64,834.66,6.3358,-1.151554195
849,40,-75.093,-169.63,834.68,6.3346,-1.154069421
850,40,-75.114,-169.63,834.7,6.3333,-1.156300541
851,40,-75.134,-169.63,834.71,6.332,-1.158438125
852,40,-75.154,-169.63,834.73,6.3307,-1.160604651
853,40,-75.175,-169.62,834.74,6.3295,-1.162885398
854,40,-75.195,-169.62,834.76,6.3282,-1.164909307
855,40,-75.215,-169.62,834.78,6.3269,-1.167060426
856,40,-75.235,-169.61,834.79,6.3256,-1.168872533
857,40,-75.255,-169.61,834.81,6.3243,-1.17168182
858,40,-75.275,-169.6,834.83,6.3231,-1.17397167
859,40,-75.295,-169.6,834.85,6.3218,-1.176198837
860,40,-75.315,-169.59,834.86,6.3205,-1.178788259
861,40,-75.335,-169.59,834.88,6.3192,-1.180925098
862,40,-75.355,-169.58,834.9,6.3179,-1.182894265
863,40,-75.375,-169.57,834.91,6.3166,-1.185704629
864,40,-75.394,-169.56,834.93,6.3153,-1.18797105
865,40,-75.414,-169.56,834.95,6.314,-1.190340301
866,40,-75.434,-169.55,834.96,6.3127,-1.192800287
867,40,-75.453,-169.54,834.98,6.3114,-1.194544065
868,40,-75.473,-169.53,835,6.3101,-1.197436596
869,40,-75.492,-169.52,835.02,6.3089,-1.19978577
870,40,-75.511,-169.51,835.03,6.3076,-1.202016318
871,40,-75.531,-169.5,835.05,6.3063,-1.204114618
872,40,-75.55,-169.49,835.07,6.3049,-1.206841988
873,40,-75.569,-169.48,835.09,6.3036,-1.209223363
874,40,-75.589,-169.47,835.1,6.3023,-1.211589031
875,40,-75.608,-169.46,835.12,6.301,-1.213567112
876,40,-75.627,-169.45,835.14,6.2997,-1.216216908
877,40,-75.646,-169.44,835.16,6.2984,-1.218603632
878,40,-75.665,-169.43,835.17,6.2971,-1.220786617
879,40,-75.684,-169.41,835.19,6.2958,-1.223404628
880,40,-75.703,-169.4,835.21,6.2945,-1.225776222
881,40,-75.722,-169.39,835.23,6.2932,-1.227817136
882,40,-75.74,-169.37,835.25,6.2918,-1.230664681
883,40,-75.759,-169.36,835.26,6.2905,-1.232835749
884,40,-75.778,-169.34,835.28,6.2892,-1.235010351
885,40,-75.796,-169.33,835.3,6.2879,-1.237759365
886,40,-75.815,-169.31,835.32,6.2866,-1.240214894
887,40,-75.833,-169.3,835.34,6.2852,-1.242144521
888,40,-75.852,-169.28,835.35,6.2839,-1.245146529
889,40,-75.87,-169.27,835.37,6.2826,-1.246911456
890,40,-75.888,-169.25,835.39,6.2813,-1.24985942
891,40,-75.907,-169.24,835.41,6.2799,-1.252239049
892,40,-75.925,-169.22,835.43,6.2786,-1.254275087
893,40,-75.943,-169.2,835.45,6.2773,-1.257188908
894,40,-75.961,-169.18,835.47,6.2759,-1.259078288
895,40,-75.979,-169.17,835.48,6.2746,-1.262195818
896,40,-75.997,-169.15,835.5,6.2733,-1.264180406
897,40,-76.015,-169.13,835.52,6.2719,-1.267094193
898,40,-76.033,-169.11,835.54,6.2706,-1.269090585
899,40,-76.051,-169.09,835.56,6.2692,-1.272227437
900,40,-76.069,-169.07,835.58,6.2679,-1.274151721
901,40,-76.086,-169.05,835.6,6.2665,-1.277126238
902,40,-76.104,-169.03,835.62,6.2652,-1.27931458
903,40,-76.121,-169.01,835.63,6.2638,-1.28210018
904,40,-76.139,-168.99,835.65,6.2625,-1.284325495
905,40,-76.156,-168.97,835.67,6.2611,-1.287200258
906,40,-76.174,-168.95,835.69,6.2598,-1.289279115
907,40,-76.191,-168.92,835.71,6.2584,-1.292274652
908,40,-76.208,-168.9,835.73,6.2571,-1.294427345
909,40,-76.226,-168.88,835.75,6.2557,-1.296850445
910,40,-76.243,-168.86,835.77,6.2544,-1.299989747
911,40,-76.26,-168.83,835.79,6.253,-1.301984823
912,40,-76.277,-168.81,835.81,6.2516,-1.304937838
